job title,description,company,salary range,url
IT Network & Infrastructure Intern,"Responsibilities:Assist in the data center and office network relocation and migrationInstalling and configuring network equipment such as firewalls, routers and switchesAssist in network upgrades and structured data cablingAssist in network documentationRequirements:Pursuing a Diploma/Bachelor’s degree in Computer Science or equivalentHaving enthusiasm and desire in pursuing in network fieldCCNA certified (Optional)Knowledge of Cisco and IP networksWilling to work after normal office hours and weekends during migration and relocationGood communication skills",UOB Kay Hian Pte Ltd,"$850 - 1,000 monthly",https://www.internsg.com/job/uob-kay-hian-pte-ltd-it-network-infrastructure-intern/?f_p=107&f_i&filter_s&f_pg=15
Software Engineer Intern (Data),"As a Data Engineer Intern, you will be responsible for converting large volumes of Text-Based data into structured databases. This will involve using various software tools and techniques to extract data from PDF documents and transform it into a structured format that can be easily analyzed and queried. You will work closely with other members of the AI team to ensure the accuracy and completeness of the data and to identify any potential issues or inconsistencies.Key Responsibilities:• Convert PDF files, word documents, and related webpages into structured databases using software tools and techniques.• Verify the accuracy and completeness of the extracted data.• Identify and resolve any issues or inconsistencies in the data.• Collaborate with other members of the AI team to ensure the quality and integrity of the data.• Monitor and report on the progress of the conversion process.• Troubleshoot and resolve any issues that may arise during the conversion process.• Ensure compliance with all company policies and procedures.Learning Outcomes:• Learn about essential AI standards and their usage across various industrial sectors.• Transfer learnings and techniques learned in school to the workplace.• Develop skills related to the development work such as data analytics, python, databases.Key Requirements:• Bachelor’s degree in computer science, Information Science, or related field.• Proficient in Microsoft Excel and other data analysis tools• Familiarity with PDF data extraction and conversion tools such as Adobe Acrobat, ABBYY FlexiCapture, or similar software• Strong attention to detail and analytical skills.• Excellent problem-solving skills and the ability to troubleshoot and resolve issues.• Familiarity with database management systems such as SQL Server, MySQL, and MongoDB is a plus.• Strong communication skills and the ability to work effectively in a team environment.• Ability to work independently and meet deadlines.",TÜV SÜD,"$800 - 1,400 monthly",https://www.internsg.com/job/tuv-sud-software-engineer-intern-data/?f_p=107&f_i&filter_s&f_pg=15
Frontend Developer Intern,"TÜV SÜD Digital Service in Singapore seeks a frontend developer intern. The intern will assist in the design and development of our web-based smart inspection (SI) solution.Key Responsibilities:• Develop the solution to be based on open standards, secure, scalable and reliable.• Design and develop the web and responsive UI framework for the smart inspection solution.• Review and evaluate how various users, both internal and external, can access the web solution securely, e.g., using end-to-end encryption.• Develop and evaluate the method for processing and/or rendering a variety of data formats such as images, text, XML, JSON etc.• Review and evaluate UI design paradigms. The UI must be easy to use and configurable, depending on user feedback and evolving project needs.• Draft comprehensive documentation of the system in the form of a wiki or code repository.• Conduct a demo using a realistic user story, e.g., visualizing real time data from a lift.• Demonstrate how the dashboard works.Learning Outcomes:• Learn about industry standards applicable to products and integrate academic learnings to work.• Transfer academic learnings and techniques (e.g. critical thinking, analytical skills) learnt in school to the workplace.• Accumulate workplace exposure and hone interpersonal skills in real-world industry settings. Key Requirements:• Currently pursuing a Degree / Diploma in Computer Science, Data Analytics, Computing, Web Analytics, or any other relevant fields.• Experience in frontend development for applications.• Familiarity with web and UI frameworks such as Node.js, AngularJS, and React JS library for building UIs.• Familiarity with creating test cases, draft test reports and web application test tools to automate test process.• Competent in web software development using languages such as Python, Java, C/C++.• Have a good understanding of software development life cycle and DevOps process.• Results and service-oriented individual who possesses initiative and good communication skills• A proactive team player with the ability to work independently in challenging projects and timelines• Enthusiastic and resourceful with a ""can-do"" attitude.• Familiarity with IoT protocols and devices such as MQTT, OPC UA and Raspberry Pi is a plus.",TÜV SÜD,"$800 - 1,400 monthly",https://www.internsg.com/job/tuv-sud-frontend-developer-intern/?f_p=107&f_i&filter_s&f_pg=15
IT Intern,"• Product Support for Empact's clients- Support Empact's Account Managers in identifying new customers and retaining existing customers for business growth- Work with the development team in performance analysis of new products and enhancements- Develop knowledge bases and FAQs for product support activities- Provide product training to customers- Document support activities, customer issues, and resolutions for reference purposes• IT Business Analyst- Support Empact's consultants in developing an IT assessment framework- Support Empact's consultants to conduct business analysis on IT needs for Empact and Empact's clients- Support Empact's consultants in advising potential IT solutions for Empact and Empact's clients• Ad-hoc Internal IT support for Empact staffsQualifications- Comfortable with programming concepts- Open to pick up new skills (technical and non-technical)- Working knowledge of UI/UX, web development resource will be a plusOther InformationPreference is for 6 months full time, though applications for part-time are welcome as well. A part-time intern must commit to at least 3 full work days on fixed days of the week. A minimum internship period of 3 months is required.",Empact,"$800 - 1,000 monthly",https://www.internsg.com/job/empact-it-intern-8/?f_p=107&f_i&filter_s&f_pg=15
QA Intern,"Execute testing for mobile app, from UIUX down to APIs levelDefine test specifications, test suites, draft test cases for all enhancements and new projectWorks together with software developer to enhance the programs and fix all reported incidentsAssist QA Engineer to execute the test cases and raise defectsJob Requirements:Currently pursuing a degree in computer science, computer engineering, or related fieldsExcellent attention to detail, organized and able to contribute your analytical and interpersonal skills to the delivery of projects.Highly proficient in at least one of the programming languages (Javascript, Python etc.)Proactive, innovative, flexible and willing to take on new challenges and responsibilitiesIs a team player and is eager to learn from an experienced teamAble to work independently",Comfort Transportation Pte Ltd,"$1,000 - 1,500 monthly",https://www.internsg.com/job/comfort-transportation-pte-ltd-qa-intern-2/?f_p=107&f_i&filter_s&f_pg=15
Software Engineer Intern,"Identify and propose improvement for product optimization and iterations.Ensuring all operations are carried out in a smooth and appropriate wayOptimize features of existing test frameworksCollaborate with QA by maintaining testing framework to improve testing processes and infrastructureUndertake feasibility research and learn frameworks to be used for a projectGive and receive technical feedback through code reviews or design discussionsPartner our engineers in doing research on how to optimize front-end / UI testing workflow and processSupport the team with existing and new projectsOther ad-hoc tasks, if requiredJob Requirements:Currently pursuing a degree in computer science, computer engineering, or related fieldsExcellent attention to detail, organized and able to contribute your analytical and interpersonal skills to the delivery of projects.Highly proficient in at least one of the programming languages (Javascript, Python etc.)Proactive, innovative, flexible and willing to take on new challenges and responsibilitiesIs a team player and is eager to learn from an experienced teamAble to work independently",Comfort Transportation Pte Ltd,"$1,000 - 1,500 monthly",https://www.internsg.com/job/comfort-transportation-pte-ltd-software-engineer-intern-2/?f_p=107&f_i&filter_s&f_pg=15
Software Engineer Intern (Mobility Application),"The candidate shall be involved in the exciting development of ComfortDelgro's Next Generation Platform for our Mobility Application.Collaborate with the development team to design, code, test, and debug software applicationsAssist in developing software components and features based on specifications and user requirementsParticipate in code reviews and provide constructive feedback to improve code qualityLearn and apply software development best practices and principlesContribute to the development of user interfaces, backend services, and databasesCreate and maintain documentation for software projects, including user manuals and technical documentation.Keep project documentation up-to-date throughout the development lifecycle.Job RequirementsCurrently pursuing a degree in Computer Science, Information Technology, Business Information Systems, or a related field.Strong interest in software development and business analysis.Basic understanding of programming languages (e.g., Python, Java, Swift, Kotlin) and development concepts.Excellent analytical and problem-solving skills.Effective communication skills, both written and verbal.Ability to work collaboratively in a team environment.Attention to detail and a proactive attitude.Prior coursework, projects, or experience related to software development or business analysis is a plus",Comfort Transportation Pte Ltd,"$1,000 - 1,500 monthly",https://www.internsg.com/job/comfort-transportation-pte-ltd-software-engineer-intern-mobility-application-2/?f_p=107&f_i&filter_s&f_pg=15
Mobility Intern,"Job ResponsibilitiesAssist the team to formulate operational/commercial policies for existing and new mobility servicesPrepare data analysis using operational and fare data stored in CDG's datalake.Explore alternative data sources, e.g., web scrapping of social media, for a more comprehensive data analysisMarket research, e.g., demographic of target market, existing mobility options, competitors and etc.Other ad-hoc relevant duties [less than 20% of the time]The candidate would have the opportunity to use real-world and near real-time data to work on projects that would have immediate impact to business. Example of projects that the candidate would work on are:Geospatial analysis of rides demand and supply under different condition, e.g., public holiday and wet-weatherWeb scrapping of social media to understand (CDG's and competitor's) driver's sentiment and propose suitable policiesJob Requirements:Market demand sizing of new mobility products Programming language the candidates would use such as Python, R, and SQL (Presto)Relevant degree or areas of studies: Business Analytics.",Comfort Transportation Pte Ltd,"$1,000 - 1,200 monthly",https://www.internsg.com/job/comfort-transportation-pte-ltd-mobility-intern-5/?f_p=107&f_i&filter_s&f_pg=15
UX / UI Design Intern,"Responsibilities:- Collaborate with our UX/UI design team to create user-centric interfaces for our web and mobile applications.- Assist in user research, usability testing, and persona development to inform design decisions.- Create wireframes, interactive prototypes, and design mockups.- Work with design software (e.g., Figma, Sketch, Adobe XD) to produce high-quality UI designs.- Ensure designs are visually appealing and align with our brand's visual identity.- Collaborate with cross-functional teams, including developers, to implement design solutions.- Stay up to date with industry trends and best practices in UX/UI design.Requirements:- Pursuing a degree in Graphic Design, UX/UI Design, or a related field.- Strong understanding of UX/UI principles and design tools.- Creativity and a passion for creating exceptional user experiences.- Strong communication and teamwork skills.- Ability to take feedback and iterate on designs.- A portfolio of design projects is a plus.What You'll Gain:- Hands-on experience in creating user-centric digital products.- The opportunity to work with a talented and collaborative design team.- Exposure to real-world design challenges and projects.- Valuable insights into the UX/UI design industry.",3W Grp Pte Ltd,"$200 - 1,000 (project /contract based)",https://www.internsg.com/job/3w-grp-pte-ltd-ux-ui-design-intern/?f_p=107&f_i&filter_s&f_pg=15
Research & Marketing,"We are looking out for aResearch & Marketing internto support our business functions n all positive aspects:The desired candidate should be :Highly self-motivated in researching any topic related to businesses without a fixed scope;Analytical with the results from research and keen to develop its business acumen;Keen to explore digital marketing;Able to use WordPress for website design which is a huge advantageHave knowledge in any computer language which is a huge plusIndependent, self-driven, eloquentOnly shortlisted candidate will be notified for interview.Having a “winner’s attitude”Able to speak his/her mind outRespect and like what they are doing",Ariesus Venture Pte Ltd,"$1,200 - 1,800 monthly",https://www.internsg.com/job/ariesus-venture-pte-ltd-research-marketing/?f_p=107&f_i&filter_s&f_pg=15
"Software Engineering Intern, Full-Stack","Part-time Software Engineering Intern, Full-stack (10h / Week)RoleCompensation: $700/month for 10h/weekDuration: 3 to 6 monthsStarting date: FlexibleFlexible working hoursRemote location. Our office is in Paya Lebar but a remote part-time internship gives more flexibility.We're looking for a part-time full-stack software engineering intern. Our backend code is in Golang and our front-end code is in Nuxt.js/Vue.js.Learning opportunitiesDuring your internship, you will have the opportunity to learn about REST API, NoSQL databases, serverless architecture, machine learning, testing, monitoring, and Google Cloud.We use Vue.js and Nuxt.js for the frontend and Golang for the backend. We also use Python for machine learning but you won't be expected to write anything in Python.ResponsibilitiesAs a software engineering intern, your role is to help us improve the employers website, which is where companies post their job listings, and add API endpoints to our public Job Descriptions API, which is used by some of the largest job portals worldwide to categorize their job descriptions and estimate salary ranges.You will participate in the full-development cycle of some of the next features, from design to deployment. This includes writing technical documentation, designing API endpoints, developing features, writing tests and using our monitoring tools to see the impact.You will have an impact on our mission: fair hiring - diverse, equitable and transparent.RequirementsExperience with GolangExperience with building responsive websites (HTML and CSS)Experience with frontend frameworks (Angular, React or Vue)Experience with designing and developing REST APIsInterview ProcessA 60-minute technical interview",JobWiz Pte Ltd,$700 monthly,https://www.internsg.com/job/jobwiz-pte-ltd-part-time-software-engineering-intern-full-stack-10h-week/?f_p=107&f_i&filter_s&f_pg=15
Corporate IT Intern,"What you’ll be doingGain experience in managing and maintaining organizational hardware, software, licenses, and networking equipment.Assist in setting up laptops and assigning access to employees.Participate in troubleshooting activities, including coordination with third parties if applicable.Assist in ensuring that our systems comply with internal IT security policies and participate in reviewing Corporate Security policies.Collaborate with facilities management to learn about implementing physical security measures at company premises to prevent unauthorized access and protect physical assets.Assist in performing other job-related duties and responsibilities as assigned by the Company and/or your supervisor or manager.What you’ll needPolytechnic diploma or ITE certificate in Computer Science, Information Technology, or a related field.Strong interest in corporate IT or IT administration roleEagerness to learn and a passion for problem-solving.Good communication skills to collaborate with team members and assist in educating employees on IT best practices.",Castlery,"$800 - 1,200 monthly",https://www.internsg.com/job/castlery-corporate-it-intern-2/?f_p=107&f_i&filter_s&f_pg=15
Business Development Assistant,"Responsibilities:● Develop partnerships within the Web3 ecosystem● Primary point of contact for institutional partnerships in the Web3 native space● Contribute to deal team operations and new market initiatives● Own all elements of the partnership life cycle: scoping of opportunities, identifying potential partners, framing of value, negotiating agreements, and implementation and optimization● Help develop and execute the partnership strategy and tactics that will support the company’s project growth● Attend partner events and act as guest speaker sometimes to maintain public relationships● Work independently to lead cross-functional partnership initiatives and collaborate with different parties from both internal and external to facilitate the initiatives.Requirements:● 2+ years of experience in a sales or business development role● Deep understanding of different kinds of Web3 products and markets including DeFi, NFT, etc.● The ability to build and manage relationships with product and business leaders, internally and externally● Must have great interpersonal and communications skills● Can work in a flexible time manner that suits specific project needs● Can work remotely and online when necessary● High fluency in English/Chinese in a working environment● Singapore citizen/PR only",Meso Labs Pte Ltd,"$600 - 5,000 monthly",https://www.internsg.com/job/meso-labs-pte-ltd-business-development-assistant/?f_p=107&f_i&filter_s&f_pg=15
Project Operations Assistant,"Responsibilities:● You will be responsible for digital marketing and online promotions of different Web3 projects● You will manage and maintain various social media accounts of the project as well as create high-quality marketing content to ensure our online presence is informative enough to the audience.● You will be our online community admin to operate community activities, maintain community order and provide in-time customer support for those needing help.● You should also do your best to spread our project and marketing info to an extensive range, driven by a clear user conversion goal, to boost our actual user base.● Design and implement effective user growth strategies and coordinate with other team departments to maintain continual and sustainable user growth of projects.● Host community events periodically, such as AMA, panel discussions, etc., to maintain community cohesion.● You also need to communicate with internal team members and external partners to ensure the smooth execution of different campaigns● Complete other related tasks that are assigned by the teamRequirements:● Deep understanding of different kinds of Web3 products and markets including DeFi, NFT, etc.● Have previous experience in project operations and marketing, better in Web3 areas.● Familiar with different social media platforms including Twitter, Discord, Telegram, etc.● Patient with different kinds of users and can work under pressure● Can work in a flexible time manner that suits specific project needs● High fluency in English/Chinese in a working environment",Meso Labs Pte Ltd,"$600 - 5,000 monthly",https://www.internsg.com/job/meso-labs-pte-ltd-project-operations-assistant/?f_p=107&f_i&filter_s&f_pg=15
Software Engineering Intern,"Position Overview:We are seeking a Software Engineer Intern to join our team and contribute to the development of a patent exchange platform. As a key member of our technical team, you will play a crucial role in designing, implementing and maintaining the platform, leveraging a tech stack that includes React, TypeScript, Supabase and PostgreSQL.Responsibilities:Collaborate with the development team to analyze, design, and implement new features.Design, develop, test, and deploy scalable and maintainable software solutions for the Patent Exchange Platform.Debugging and fixing issues found in existing applications.Participating in code reviews to ensure code quality, maintainability and adherence to best practices.Implement additional CRUD (Create, Read, Update, Delete) based REST API functionalities to facilitate the seamless exchange of patent-related information.Researching and experimenting with new tools and technologies to improve development processes and application performance.Work with TypeScript to build robust and efficient server-side and client-side components.Utilize Supabase as the backend-as-a-service (BaaS) to manage data, authentication, and other essential services.Implement and optimize database structures using PostgreSQL for efficient data storage and retrieval.Participating in team meetings, providing updates on progress and discussing technical challenges.Conduct code reviews, address bugs and continuously improve the performance and reliability of the platform.Adhering to established coding standards, development processes and security practices.Qualifications:Bachelor's degree in Computer Science, or a related field.Software development experience, with a focus on TypeScript development.Hands-on experience with PostgreSQL or similar technologies.Strong understanding of CRUD operations and experience implementing them in real-world applications.Familiarity with building scalable and responsive user interfaces.Solid understanding of software development principles, design patterns, and best practices.Excellent problem-solving and debugging skills.Ability to work collaboratively in a fast-paced and dynamic startup environment.Strong communication skills and the ability to convey complex technical concepts to non-technical stakeholders.Nice to Have:Experience with patent-related systems or intellectual property management.Knowledge of containerization tools (e.g., Docker).Familiarity with CI/CD pipelines for automated testing and deployment.Proficiency in reading and speaking Chinese.",Singapore Tembusutech Innovation,"$800 - 1,300 monthly",https://www.internsg.com/job/singapore-tembusutech-innovation-software-engineering-intern/?f_p=107&f_i&filter_s&f_pg=15
Desktop Support Engineer,● Troubleshooting basic IT equipment● Assist the operations team with ensuring all technical issues are resolved quickly and efficiently● Communicate effectively with internal staff to resolve issues● Deploy laptop and desktop.● Maintain technical Support● Well versed in Windows● Ability to multitask with many people at the same time,Ssquad Pte Ltd,"$800 - 2,400 monthly",https://www.internsg.com/job/ssquad-pte-ltd-desktop-support-engineer/?f_p=107&f_i&filter_s&f_pg=16
UI / UX Designer and QA Tester Intern,"We are seeking a talented UI/UX Designer and QA Tester intern to join our team.The successful candidate will be responsible for testing the user interface and user experience of our software products, develop wireframes and prototypes that align with our brand and user needs.The ideal candidate will be a self-starter with a strong work ethic and an eagerness to learn.Requirements:Experience in UI/UX design and software testingFamiliarity with design tools such as AdobeXD, Figma, or similarExperience with user research and usability testingKnowledge of software development methodologies, tools, and processesStrong problem-solving skills and attention to detailExcellent communication and collaboration skills",Werk SG,"$800 - 1,000 monthly",https://www.internsg.com/job/werk-sg-ui-ux-designer-and-qa-tester-intern-9/?f_p=107&f_i&filter_s&f_pg=16
Full Stack Developer,"Day to day job responsibilitiesCollaborate with operation and sales team to realize new features.Fixing bugs identified by the team.Perform refactoring on current code base.Building scalable codes and scaling up backend systems.What will you need to succeed in this role.1 years combined professional experience as a PHP web developer and react native mobile app developer.Experienced with cloud computing (i.e., Azure, AWS, GCP).Worked with RDBMS (i.e, MySQL, PostgreSQL).Familiarity with Git.Proficiency in English in written and verbal form.Bonus point if you are familiar with Java Springboot.",Choizez,"$2,200 - 2,500 monthly",https://www.internsg.com/job/choizez-full-stack-developer-2/?f_p=107&f_i&filter_s&f_pg=16
Data Analytics (Systems Engineering) - Internship,"About Our GroupOur team provides Data Analytics expertise and service to Design Engineering teamsWe enable deep dive into important and complex engineering issues by providing key parametric trends and characterizing system behavior using Data analysis tools and engineering conceptsAbout the Role – You will work with our engineers:To develop Python-based Failure Prediction Machine Learning AlgorithmsTo create scripts for Big Data query, pattern-recognition algorithms, file-transfer automation and Data Visualization to enable critical Data Analysis projectsTo support ad-hoc assignments related to product development, troubleshooting and failure analysis.About YouGood programming skills in Java/Python/PHPGood fundamentals in Machine Learning Algorithms• Familiar with SQL DatabaseKnowledge in Computer Engineering/Science or Electrical/Electronics Engineering fieldsGood analytical and interpersonal skillsSelf-motivated, independent and a team playerBachelor degree and/or equivalent experienceLocation:The Shugart site (named after Seagate’s founder, Al Shugart) is a research and design center. Easily accessible from the One-North MRT Station, many employees choose to take mass-transportation to work. Being a purpose built building, The Shugart has excellent employee recreational facilities. Take an active break at our badminton courts, table tennis tables, in-house gym and recreation rooms. We also offer classes and interest groups in photography, gardening and foreign languages, and have various on-site celebrations, and community volunteer opportunities.Location: Shugart, SingaporeTravel: None",Seagate Technology,"$1,300 monthly",https://www.internsg.com/job/seagate-technology-data-analytics-systems-engineering-internship/?f_p=107&f_i&filter_s&f_pg=16
IT Systems Administrator (1 Year Contract),"Administer and maintain our organization's end user devices and software applications to ensure optimal performance, security, and availability.Provide timely and effective technical support to employees, troubleshooting hardware and software issues, resolving technical problems, and offering guidance on the use of technology tools.Provide timely and effective administrative support for administrative tasks and reconciliation of billing and financial reporting for general operations.Administer user accounts, permissions, and access rights across various systems and platforms, ensuring compliance with organizational policies and regulatory requirements.Maintain accurate records of system configurations, network diagrams, software licenses, and technical documentation. Generate reports on system performance, incidents, and resolutions.Assist in the procurement process for IT equipment, software licenses, and technology services, ensuring cost-effectiveness, quality, and compatibility with existing infrastructure.Stay updated with the latest technology trends and assess their potential impact on our organization. Make recommendations for the adoption of new technologies or improvements to existing systems.Conduct training sessions or workshops to educate employees on technology best practices, security awareness, and efficient use of software applications.Any other duties as assigned.Job Requirements:Minimum Diploma in IT, Computer Science or any other related fieldsMinimum 1 year of relevant working experienceExperience in IT systems and administrative worksMeticulous and analytical",Comfort Transportation Pte Ltd,"$3,200 - 4,500 monthly",https://www.internsg.com/job/comfort-transportation-pte-ltd-it-systems-administrator-1-year-contract/?f_p=107&f_i&filter_s&f_pg=16
Systems Integration Engineering Intern,"About our group:Systems Integration Engineering (SIE) develops tests and methods to identify and document firmware and performance issues and assist in issue resolution and validation. Our goal is to ensure the highest firmware quality, compatibility, and performance of Seagate products for use in customer systems.About the role:Plan and execute testing on storage devices to ensure that the product meets specifications, functionalities, and performance requirements.Analyze failures encountered during test and to work with other functional teams to debug and validate fix.Understand test script and algorithm.Create and use automation tools to resolve and improve manual testing tasks.Participate in FA meetings and drive issues closure discussions.Adhere to the Seagate standard testing and safety procedure and improve where it is lacking.Prepare and present technical reports to other functional teams.About you:Bachelor’s in engineering and/equivalent experienceAble to work with cross-functional teams in the company.Good problem-solving skillsYour experience includes:Programming Languages: Python, or JAVA or C.Additional tools: Jenkins, JIRA, GIT.Professional Skills: AgileInvolvement in Engineering ProjectsLocation:The Shugart site (named after Seagate’s founder, Al Shugart) is a research and design center. Easily accessible from the One-North MRT Station, many employees choose to take mass-transportation to work. Being a purpose built building, The Shugart has excellent employee recreational facilities. Take an active break at our badminton courts, table tennis tables, in-house gym and recreation rooms. We also offer classes and interest groups in photography, gardening and foreign languages, and have various on-site celebrations, and community volunteer opportunities.Location: Shugart, SingaporeTravel: None",Seagate Technology,"$1,300 monthly",https://www.internsg.com/job/seagate-technology-systems-integration-engineering-intern-2/?f_p=107&f_i&filter_s&f_pg=16
Frontend Developer,"Position Overview:As a Frontend Developer at Meshwork, you will play a crucial role in the development of our code monitoring tool. You'll work closely with a talented team of engineers to create a user-friendly and efficient frontend interface using React. This is an exciting opportunity for a developer who is eager to contribute to a groundbreaking project and is comfortable working with external libraries such as React Flow. While prior experience is beneficial, we are open to candidates who are passionate about frontend development and willing to learn and grow with our team.Key Responsibilities:- Collaborate with the development team to implement and maintain a responsive and intuitive frontend for our code monitoring tool.- Utilize React and external libraries, including React Flow, to create interactive and visually appealing user interfaces.- Work with state management tools and Axios to send and manage API requests seamlessly.- Participate in design and code reviews to ensure high-quality, efficient, and maintainable code.- Contribute creative ideas and solutions to enhance the user experience and overall functionality of the tool.Qualifications:- Strong proficiency in React and frontend development.- Familiarity with external libraries such as React Flow.- Experience or willingness to work with state management tools.- Ability to use Axios for efficient handling of API requests.- Passion for learning and staying up-to-date with the latest trends and technologies in frontend development.- Strong problem-solving skills and attention to detail.- Excellent communication and collaboration skills within a team environment.Nice to Have:- Previous experience in frontend development projects.- Knowledge of code profiling and debugging practices.",Meshwork,"$200 - 1,000 (project /contract based)",https://www.internsg.com/job/meshwork-frontend-developer/?f_p=107&f_i&filter_s&f_pg=16
IT Support Intern,"IT Support Intern (Full-time / Part-time)Job DescriptionProvide day-to-day technical support for internal staffEnsure the smooth and effective running of company IT infrastructurePerform installation, maintenance, and management of all computer hardware, software, workstation and printers.Maintain documentation on IT assets and Google ProductsAsset maintenance and inventory managementHousekeeping of asset conditions and asset user assignmentsGenerate report on tasks performedContact and correspond with counterparts across regionHandle troubleshooting of IT problems faced by internal staff and assist in daily operationsRespond in a timely manner to service issues and requestsTo invoke problem escalation process to next level of supportJob RequirementsDiploma or degree in Computer Sciences, Information Technology, or a related fieldStrong analytical and troubleshooting skillsHas initiative, enthusiasm, and willingness to learn in a fluid and fast-paced environmentGood interpersonal skills to interact effectively at all levels",Validus Investment Holdings Pte. Ltd,"$500 - 1,000 monthly",https://www.internsg.com/job/validus-investment-holdings-pte-ltd-it-support-intern-full-time-part-time/?f_p=107&f_i&filter_s&f_pg=16
Mifos Developer,"Flexible working optionsLeadership RoleAttractive salary & benefitsThe JobYou will be responsible for :Understand MIFOS/Apache Fineract Process flow.Analyze user requirements and designing scalable, testable and maintainable software solutions.Installation, modification and customization of MIFOS/Apache Fineract application.Writing functional and operational documentation.Reviewing code written by junior colleagues and/or teammates.Integrating existing applications to client systems.Integrating new and existing applications to third-party systemsWork closely with other colleagues, such as project managers, UX/UI designers, other developers, systems analysts, Product owners and sales and marketing professionals to develop client and in-house solutions.Review new technologies to identify their impact and fit within our existing solutions or future development.Continually update technical knowledge and skills.Ideal CandidateBSc degree in Computer Science, Engineering.Experience of 3-5+ years.Strong understanding of GIT source control. Familiarity with the GIT flow branching process is an added advantage.Strong knowledge of MIFOS/Apache Fineract application, algorithms and data structuresStrong experience with task queuing using RabbitMQ or Apache KafkaProof of having implemented/worked on MIFOS/Apache Fineract project.Strong analytical and reasoning skills with an ability to visualize processes and outcomesA passion for solving problems and providing scalable solutionsExcellent knowledge in developing software in Java/Spring Boot FrameworkWorking knowledge in Microservice design principlesStrong experience with test-driven development.Strong experience with using debugging and logging toolsExperience in software monitoring and performance tooling (caching and caching strategies. Etc.)Excellent Working knowledge of relational databases design and implementation using MySQL and Postgres.Strong Linux skills (Configuration, Installation, etc.).Working knowledge in containerization technologies will be an added advantage.Ability to document requirements and specifications.Outstanding all-round communication skills and ability to work collaboratively.Ref: ZTOG1K37H6",Snaphunt Pte Ltd,"$3,000 - 5,000 monthly",https://www.internsg.com/job/snaphunt-pte-ltd-mifos-developer/?f_p=107&f_i&filter_s&f_pg=16
Power Platform Developer (Remote),"Recognition and rewardsCareer development and progressionWork flexibility and employee wellbeingThe JobYour responsibilities will include:Design and develop applications using the Microsoft Power Platform, including Power Apps, Power Automate, Power BI and Power Virtual AgentsLiaise directly with the customers to understand business requirements and challengesOutline solutions that address the customers’ pain points and optimizes business processesWork with all stakeholders to explore and implement best-in-class solutionsMaintain documentation of functional/solution specifications/codes according to best practicesConfigure and customize on standard workflows, dashboards, forms, views and develop standard or custom reportsUse multiple Out-of-The-Box connectors with Power Apps, Power Automate and preferably create custom connectorsCreate analytics using Power Query and DAX in Power BIDesign and create database modelsExercise creative problem-solving skills when performing end-to-end testing, troubleshooting and end-user supportProvide subject matter expertise around Power Platform and Center of Excellence tool kitsProvide training on Power Platform development and best practicesAssume additional responsibilities as and when assignedIdeal CandidateDegree/Polytechnic Diploma in Computer Science or equivalent qualificationAt least 2 to 3 years of experience in developing and deploying solutions with Power PlatformA deep understanding of the capabilities of Microsoft Power Platform, including Power BI, Power Apps, Power Automate, Power Virtual Agents)Relevant Microsoft Power Platform certifications is an added advantageDevelopment skills on Office 365 services SharePoint, MSSQL and Azure ServicesAbility to produce complex reports using Power BI and integrate Power BI reports and dashboards into PowerAppsKnowledge of using API custom-connectors within PowerAppsWorking experience with relational databases MS SQLExperience and certifications (e.g. PL-100, PL-200, PL-400, PL-500 and PL-600) in the Microsoft stack is highly desirableExperience in all phases of Software Development Life Cycle (SDLC) which includes gathering and analyzing business requirements, functional/technical specifications, designing, developing, testing, deploying the applications and providing production supportDesire to learn and adapt to new technologiesAbility to work independently and effectively in a teamStrong attention to detail, analytical and enjoy solving problemsExcellent communication skills and project management skillsAbility to work remotely to meet the work requirements of a fast-paced environmentRef: 6B9PA8570I",Snaphunt Pte Ltd,"$2,500 - 5,000 monthly",https://www.internsg.com/job/snaphunt-pte-ltd-power-platform-developer-remote-2/?f_p=107&f_i&filter_s&f_pg=16
Machine Learning Internship,"Machine Learning Internship 2023 / 2024Technical Skills(Preferred) Python, Scikit-Learn, Tensorflow, Keras, PyTorch, prior experience with time-series analysis, proficient in hypothesis testing(Optional) Django, PostgreSQL, EC2, S3, RDS, Docker, Kubernetes, experience with reinforcement learningObjectivesStudents will be involved in software research and development focussed on machine learning (ML) for practical industry applications. The development is aimed at prediction of data in the architecture, manufacturing and finance industries.Primary responsibilitiesApply knowledge on latest ML advancements to project methodologiesTest and evaluate new programs through data extraction, data cleaning, model benchmarking, validation and deploymentPost-test error analysisGain understanding of the data using exploratory analysis and visualisation techniquesPropose model that yields the best performance",Nested Technologies,"$800 - 1,000 monthly",https://www.internsg.com/job/nested-technologies-machine-learning-internship-2023-2024-4/?f_p=107&f_i&filter_s&f_pg=16
Front End Development Internship,"Front End Development Internship 2023 / 2024Technical Skills(Preferred) HTML CSS, Bootstrap, Javascript(Optional) AWS, Python, Elementor, Django, SQLite, PostgreSQLObjectivesStudents will be involved in the front end development for web application, including web design and organisation, user experience, etc. The front-end developers will work closely with the Director, back end developers and designer throughout the projects.Primary responsibilitiesDetermining the structure and design of web pagesEnsuring user experience determines design choicesBuilding code based on modularity and scalabilityOptimising web pages for speed and scalabilityCarrying out web application tests for feature development and user experience",Nested Technologies,"$800 - 1,000 monthly",https://www.internsg.com/job/nested-technologies-front-end-development-internship-2023-2024-8/?f_p=107&f_i&filter_s&f_pg=16
