job title,description,company,salary range,url
"Algorithm Design Engineer (AI, Machine Learning, Deep Learning, Manufacturing Industry)
","Highlights:
Fortune 500 MNC
Permanent job opportunity
Great remuneration & benefits
Great career progression
Fun & fast pace environment
Responsibilities:
Utilize technologies such as ML, deep learning, statistics and operation research, and mechanism modelling to design and analyze processes in the field of smart manufacturing, including data exploration, model construction, and algorithm selection.
Simultaneously apply data analysis techniques to the following applications: industrial inspection, defect classification, predictive maintenance, intelligent tuning, and parameter optimization.
Creating IP Property Rights in Singapore.
Ability to establish relationships with local universities or research institutions, integrate resources, and initiate new projects.
Establish clear technical reports and collaborate with internal cross functional teams.
Understand the needs and issues of business group production and integrate research and development results into the production line.
Requirements:
Experience in publishing papers related to machine learning, deep learning, or data analysis.
Familiar with various machine learning or data analysis tools or suites: Scikit-learn, PyTorch, Tensorflow, Keras, OpenCV, etc.
Having knowledge related to distributed computing. For example, various technologies such as Spark, Hadoop, Hive, etc.
Bonus requirement - Experience in manufacturing practice, software development, digital twin simulation, and mechanism modelling is preferred.
At least 1 year of relevant experience.
HOW TO APPLY:

Last drawn salary
Expected salary
Notice period
Reason for leaving
We regret only shortlisted candidates will be notified.
Important Note: Trust Recruit Pte Ltd is committed to safeguarding your personal data in accordance with the Personal Data Protection Act (PDPA).
Please read our privacy statement on our corporate website www.trustrecruit.com.sg.
Trust Recruit Pte Ltd
EA License No: 19C9950
EA Personnel: Lim Dick Sern (Dick Sern)
EA Personnel Reg No: R22106832",TRUST RECRUIT PTE. LTD.,"$7,000 - $10,000 a month ",https://sg.indeed.com/jobs?q=machine+learning&l=Singapore&sort=date&start=80&vjk=3be812c53f2ab665&advn=179800443906298
"Full Stack Developer / Computer Vision
","You will involve delivering, maintaining, supporting, and enhancing both new and existing features within our customer products.

What You'll Do:
As Full Stack Developer - You have strong coding skills : whatever your language of choice, your projects are beautifully designed and cleanly written.
As Computer Vision Analyst – An added advantage - Experience in analyzing and interpreting video, image and audio content from various sources, including live streaming video, surveillance footage, and recorded media. Identify patterns, anomalies, and relevant features within multimedia data.
You are dynamic, curious and eager to learn , always looking to expand your fields of expertise.
You are proactive and take ownership of your work.
You often come up with new ideas to solve complex problems and know how to get your teammates behind them.
You want your work to have an impact: rather than a cog, you see yourself as the engine.
You are comfortable dealing with the pressure of delivering an excellent service to our customers.
What you'll Need to Succeed:
A degree in Computer Science from a recognized foreign or local university.
Self-motivated and able to work well in a fast-paced environment.
An added advantage - Experience in analyzing multimedia data (videos, images, audio).
Familiarity with Vector Databases
Exposure to machine learning models for feature extraction-generation.
Proven capabilities in designing, developing, maintaining, troubleshooting and refactoring complex systems.
Passionate about innovating, learning new skills and technology.
You love new technologies and approaches and want to use the best tools available.
We want people who can help us continually evolve our stack.
Great communication and coordination skills
Excellent analytical thinking and problem-solving skills
Our Main Tools Are
React.js / Vue js in the Front-end
Node.js and Python in the back end.
Elasticsearch, MongoDB and S3 in the data layer
A continuous delivery pipeline that uses Gitlab
Interested parties, please send your resume with current & expected salary & date available to agnes.ho@s2t.ai.",SIMULATION SOFTWARE & TECHNOLOGY (S2T) PTE. LTD.,"$5,000 - $7,000 a month ",https://sg.indeed.com/jobs?q=machine+learning&l=Singapore&sort=date&start=80&vjk=c3cbcaf346f0ed7a&advn=179800443906298
"AI Engineer
","Job Description
Our client, a Financial Institution that is a MAS Capital Market Service License holder is currently seeking for an AI Engineer.
As the pioneer in the Singapore Office, the AI Engineer will be responsible for designing, implementing, and optimizing machine learning. Reporting to the CEO, the incumbent will train machine learning models on large-scale data sets and evaluate model performance accuracy, cleaning of raw data, performing feature extraction and transformation for training and evaluating machine learning models.
Successful candidates can expect to work in a fast-paced work environment for the established organization.

REQUIREMENTS:
Possess at least a Master’s or Degree in Machine Learning
Proficiency in deep learning frameworks
Working experience in Banks/Financial institutions, or similar environments is a strong advantage
Proficient in Python, Java, C++ and other languages for developing and implementing AI Applications
Fluent in both English and Mandarin as this role is required to communicate with Chinese speaking associates

Interested applicants kindly use the apply button or send in your application in MS word format to Kelvin. Tan at/onyxrecuit.com.sg(R22111268| EA: 18C9213)
*We regret that due to potential volume of responses, not all applicants be contacted.",ONYX SG PTE. LTD.,"$7,500 - $15,000 a month ",https://sg.indeed.com/jobs?q=machine+learning&l=Singapore&sort=date&start=80&vjk=7a8fe168eab80b0d&advn=179800443906298
"Quality Associate / Specialist – Artificial Intelligence, SAP Labs Singapore
","*SAP will be prioritizing candidates with full working rights in Singapore*

About SAP
A market leader in end-to-end business application software, SAP helps more than 425,000 customers worldwide work together more efficiently. We know that a diverse and inclusive workforce keeps us competitive and provides opportunities for all. We believe that together we can transform industries, grow economics, lift societies, and sustain our environment. Because it’s the best-run businesses that make the world run better and improve people’s lives. At SAP, we build breakthroughs, together.

About SAP Labs Singapore
SAP Labs Singapore is the 20th engineering hub in the SAP Labs Network and is the newest innovation hub at SAP that drives product leadership, fosters the best talent, and aims to boost ecosystem and community engagement with a variety of initiatives.

SAP Labs Singapore has the ambition to expand significantly and become the Embedded Artificial Hub for SAP, leveraging on core competencies in the current teams.

Your future team
Artificial Intelligence team as part of SAP Labs Singapore has experienced professionals taking on challenges posed by the SAP customers. Based in Singapore, you will have the opportunity to work on breakthrough projects addressing real-world problems, challenging norms with some of the SAP’s key customers. As part of the global product engineering team, you will participate in rich and engaging conversations with experts around the globe.
SAP Labs Singapore provides an open, modern working environment and the opportunity to become part of the global SAP engineering community.

Purpose and Objectives
As Quality Associate / Specialist, you will work together with a team of dedicated experts including AI developers, AI scientists, data engineers, dev-ops engineers, and architects with a single goal of building the best-in-class AI products. You will work against fixed timelines and your success will be measured by the ability to deliver solutions matching the performance of top-notch artificial intelligence systems.

EXPECTATIONS AND TASKS
Your tasks include:
Able to define quality and test strategies for cloud and machine learning based products respecting defined process- and product standards
Analyzes, defines, implements and executes quality and test related activities according to quality and test strategy
Creates a detailed test design incl. test system landscape definition and product standards, prepares tests (customizing & master data), authors and executes manual and/or automated tests
Analyzes test results (issues) and takes appropriate follow-up actions
Is subject matter expert for teams in terms of quality assurance and test related processes, methods and tools
Initiates process or tool improvements
Develop proficient product domain knowledge incl. relevant business processes & scenarios and a proficient understanding of customer needs
Develop relevant knowledge about product and process standards, important legal requirements as well as quality assurance and test related tools
Develop proficient knowledge and technical competencies of relevant programming languages and related development tools and processes
Develop good knowledge of software development life cycle and Quality Assurance methodologies
Ability to analyze complex integration issues
Ability to work in global teams with different time zones
Educational and experience requirements
Required
Degree in Computer Science or related field
0 to 3 years of working experience as Quality Associate, preferrable in AI focused cloud application development
A solid foundation in computer science, with strong competencies in algorithms, data structures, objects-oriented programming, design patterns, multi-threaded programming, and software design principles
Hands-on knowledge in at least one of the server/ client-side programming languages such as Java, Scala, Go, Python, C#, C++
Experience using any source control tools like GIT
Experience setting up CI processes using tools like Jenkins, GitLab etc.
Experience with any unit testing frameworks such as JUnit, nUnit, Xunit, Jasmine, etc.
API Testing
Excellent written and communication skills in English language
Familiar with Agile/Scrum methodologies
Strong desire to overcome obstacles and make your work benefit SAP's customers
Excellent written and communication skills in English language
Optional
Experience with build automation tools (Maven, Gradle, Shell scripting etc).
Experience with UI testing tools and technologies such as Cucumber, Selenium, Robot Framework, etc.
Experience in using Performance Testing tools like Jmeter
Knowledge of XML, web services testing (REST or SOAP)
Operational knowledge of Linux distributions such as Redhat, Ubuntu, SUSE
Job Segment: Quality Assurance, Tester, Machine Learning, Deep Learning, Artificial Intelligence",SAP ASIA PTE. LTD.,"$5,000 - $8,000 a month ",https://sg.indeed.com/jobs?q=machine+learning&l=Singapore&sort=date&start=80&vjk=f46bfce1375cd092&advn=179800443906298
"Associate Scientist, Imaging and Data Science (Quantitative Biosciences)
","Opportunity to be a part of a dynamic team in Singapore!
Based in Singapore, the regional hub for Asia Pacific (AP) and top-ranked biopharmaceutical company on The Straits Times and Statista’s list of Best Employers in Singapore for three consecutive years (2020, 2021, 2022).
Join the premier biopharmaceutical company that has been in Singapore for more than 25 years and in AP for over 60 years.
In this role, you will leverage artificial intelligence/machine learning (AI/ML) and image analysis for the analysis of medical imaging data. This position plays a role in converting vast amounts of preclinical and clinical imaging data, along with biobank data, into valuable insights that steer our drug discovery efforts. You'll work with experienced scientists, learn from industry leaders, and contribute to significant projects that have the potential to shape the future of medicine.
Primary Responsibilities
Conduct, optimize, and troubleshoot imaging and data analytics work to support drug discovery and development, ensuring coordination and execution to meet demanding project timelines.
Contribute to the development of novel imaging biomarkers, including the development of AI/ML-enabled software algorithms for image & data analysis.
Analyze bigdata from biobanks/cohort studies, to advance our understanding of human biology and disease processes.
Investigate scientific literature and conduct database searches to guide the development of imaging biomarkers, inform drug development strategies, enhance competitive intelligence, and provide business insights.
Be part of a cross-functional team to engage in external partnerships with hospitals, research institutes, universities, or CROs to develop innovative AI/ML-enabled imaging and data analytics.
Maintain data integrity and compliance by managing data lifecycle, accurate record keeping, authoring documentation including image analysis workflows, research reports, project meeting minutes and study logs.

Required Experience and Skills:
Fresh graduates or those with 1-2 years of work experience are encouraged to apply.
The ideal candidate will hold a Bachelor’s or Master’s degree in Computer science, Electrical engineering, Biomedical Engineering, Bioinformatics, Computational Biology, Biostatistics, with an exposure on Artificial Intelligence and image analysis.
Experience and Skills:
Possess a basic understanding in Image Processing, Computer Vision, Signal Processing, or AI/Machine Learning, using languages like MATLAB, Python, or R. This can be demonstrated through school projects or internship experiences.
Capable of multitasking with good time-management and planning skills.
Strong academic record with a keen interest in research-intensive environments.
Effective written and oral communication skills.
Strong team player with a positive, proactive, can-do attitude
What we look for …
Imagine getting up in the morning for a job as important as helping to save and improve lives around the world. Here, you have that opportunity. You can put your empathy, creativity, digital mastery, or scientific genius to work in collaboration with a diverse group of colleagues who pursue and bring hope to countless people who are battling some of the most challenging diseases of our time. Our team is constantly evolving, so if you are among the intellectually curious, join us—and start making your impact today.
We are proud to be a company that embraces the value of bringing diverse, talented, and committed people together. The fastest way to breakthrough innovation is when diverse ideas come together in an inclusive environment. We encourage our colleagues to respectfully challenge one another’s thinking and approach problems collectively. We are an equal opportunity employer, committed to fostering an inclusive and diverse workplace.
Current Employees apply HERE
Current Contingent Workers apply HERE
Search Firm Representatives Please Read Carefully
Merck & Co., Inc., Rahway, NJ, USA, also known as Merck Sharp & Dohme LLC, Rahway, NJ, USA, does not accept unsolicited assistance from search firms for employment opportunities. All CVs / resumes submitted by search firms to any employee at our company without a valid written search agreement in place for this position will be deemed the sole property of our company. No fee will be paid in the event a candidate is hired by our company as a result of an agency referral where no pre-existing agreement is in place. Where agency agreements are in place, introductions are position specific. Please, no phone calls or emails.
Employee Status:
Temporary (Fixed Term)
Relocation:
VISA Sponsorship:
Travel Requirements:
Flexible Work Arrangements:
Remote
Shift:
Valid Driving License:
Hazardous Material(s):

Requisition ID:R288581",MSD,,https://sg.indeed.com/jobs?q=machine+learning&l=Singapore&sort=date&start=80&vjk=fbbe4c34d58e6872
"Professional Officer (All Levels) in Generative AI (SPICE)
","Job Purpose

At SIT's Professional Officers Division (POD), we bring our rich industry experience and technical skills into the workplace to create a conducive environment where applied learning and innovation take place.
Reporting to the Team Lead of Resource Planning and Management, the incumbent will work with Team Lead to oversee the end-to-end software management lifecycle which includes the management of software acquisition, compliance, maintenance renewals, life cycle planning and costing.


Job Responsibilities

Lead or co-lead innovation projects with industry.
Involve in customer engagements, includes gathering of systems requirements and formulate scope.
Involve in the full development life cycle, i.e., design, development, and testing
Generate technical proposals, design documents, test documents.
Manage laboratories and equipment to support academic programmes and applied research.
Carry out Risk Assessment, and ensure compliance with Work, Safety and Health Regulations.

Job Requirements
A degree in Computer Science or related Engineering discipline. Possessing a master’s degree, PhD degree and relevant certifications will be an added advantage.
Experienced in developing machine learning and generative AI solutions for deployment into production.
Strong proficiency in Python and AI frameworks (TensorFlow, PyTorch, Keras)
Strong programming skills in Python/Java/Javascript and full stack development.
Knowledge in LLM, RAG, LangChain would be advantageous.
Knowledge of cloud computing and AI deployment (AWS, Google Cloud, Microsoft Azure) would be advantageous.
Excellent problem-solving, analytical, and creative thinking skills.
Work independently, as well as within a team, to ensure that the project can meet the milestones adhering to the stipulated timeline.
At least 2 years working experience in AI/ML software development.",SINGAPORE INSTITUTE OF TECHNOLOGY,"$6,500 - $9,000 a month ",https://sg.indeed.com/jobs?q=machine+learning&l=Singapore&sort=date&start=80&vjk=ad29a7ed807b3a16&advn=179800443906298
"Generative AI, Mentor (Teach, Lab, Project, Various Levels)
","My client is looking for qualified candidates with specialised and deep technical skills acquired through extensive industry experience. Pending experience, the candidate can apply for an Assistant/Manager, Senior or a Lead Professional Officer role.

The successful candidates will be part of their pool of academic staff under the Professional Officers (PO) scheme. They form the talent pool which brings a much-needed industry perspective to student learning. They facilitate applied learning and applied research in the institution, complementing the academic expertise of the faculty to bring industry practices and applications into the curriculum.

Professional Officers leverage on their industry experiences to create authentic learning environments, where discovery and innovation take place. They act as coaches and mentors to students during practical learning activities such as laboratory sessions, Capstone Projects and the work study programme. Professional Officers could also lead or work with faculty on industry innovation projects to provide solutions to the industry.

In addition to their role in applied learning and applied research, Professional Officers manage the centralised laboratory facilities and resources in the institution. With Technical Officers, laboratory safety professionals, and administrators in department, they jointly develop central policies and processes for the safe and seamless operation of laboratories in the institution.

Key Responsibilities
Lead or co-lead innovation projects with industry.
Involve in customer engagements, includes gathering of systems requirements and formulate scope.
Involve in the full development life cycle, i.e., design, development, and testing
Generate technical proposals, design documents, test documents.
Manage laboratories and equipment to support academic programmes and applied research.
Carry out Risk Assessment, and ensure compliance with Work, Safety and Health Regulations

Job Requirements
Work independently, as well as within a team, to ensure that the project can meet the milestones adhering to the stipulated timeline.
A degree in Computer Science or related Engineering discipline. Possessing a master’s degree, PhD degree and relevant certifications will be an added advantage.
Experienced in developing machine learning and generative AI solutions for deployment into production.
Strong proficiency in Python and AI frameworks (TensorFlow, PyTorch, Keras)
Strong programming skills in Python/Java/Javascript and full stack development.
Knowledge in LLM, RAG, LangChain would be advantageous.
Knowledge of cloud computing and AI deployment (AWS, Google Cloud, Microsoft Azure) would be advantageous.
Excellent problem-solving, analytical, and creative thinking skills.
At least 2 years working experience in AI/ML software development.

Interested candidates are invited to submit their MS Word formatted CV with the current and expected salary remunerations.

• JonDavidson Pte Ltd • EA Lic-22S1412 • MOM Reg No-R1440770 •",JONDAVIDSON PTE. LTD.,"$6,800 - $11,000 a month ",https://sg.indeed.com/jobs?q=machine+learning&l=Singapore&sort=date&start=80&vjk=e6a84634e79e4a76&advn=179800443906298
Software Engineer ,"Job Responsibilities:

Gather software requirements and design solutions for modules and small software systems
Develop and support software including applications, database integration, interfaces and new functionality enhancements.
Write both internal and external technical documentation
Deploy, install, and configure hardware and software system
Requirements:

Bachelor's degree or higher in Computer Science, Engineering, or a related field.
Proficiency in programming languages such as Python, C++.
Minimum 2 years of relevant experience
Experience with wearable IMU sensors and motion capture systems, particularly Xsens DOTs IMU sensors, is preferred.
Experience with desktop UI development frameworks such as Qt or Electron
Strong background in software development, including data synchronization, algorithm development and user interface design.
Knowledge of signal processing techniques, machine learning algorithms, and data analysis methodologies.
Excellent problem-solving skills and the ability to work independently as well as part of a team.
Strong communication skills and the ability to effectively collaborate with cross-functional teams.",FLINTEX CONSULTING PTE. LTD.,"$4,000 - $6,000 a month ",https://sg.indeed.com/jobs?q=machine+learning&l=Singapore&sort=date&start=90&vjk=d7175989e21f29ed&advn=179800443906298
"Machine Learning Intern
","Location: Singapore, Singapore
Thales people architect solutions that support 85 million mainline and suburban passenger journeys, worldwide, every day. Our Rail Signalling and Communication systems are used on metro lines across major cities, and 72,000 kms of route, 52,000 trains per day in 16 countries are controlled by our Traffic Management Systems. Together We deployed the first-ever nationwide ticketing system which processes over 50 million ticketing transactions in 100 cities daily.
Thales established its presence in Singapore in 1973 to support the expansion of aerospace-related activities in the Asia-Pacific region. Throughout the last four decades, the company grew from strength to strength and is today involved in the primary businesses of Aerospace (including Air Traffic Management), Defence & Security, Ground Transportation and Digital Identity & Security. Thales today employs over 2,100 people in Singapore across all its business areas.
As Ground Transportation Systems (GTS), we are advancing rail signalling and safety solutions to ensure safe and efficient railway operations worldwide.
Our technologies help to bring billions of people reliably to their destinations by rail every year – making sustainable mobility a reality.
Machine Learning Intern (Ref.No. R1005546)
at our location in Singapore
You will enjoy having this responsibility:
Consulting with managers to determine and refine machine learning objectives.
Working with the Software team and Product Owner for Designing machine learning systems and self-running artificial intelligence (AI) software to automate predictive models.
Transforming data science prototypes and applying appropriate ML algorithms and tools.
Ensuring that algorithms generate accurate user recommendations.
Turning unstructured data into useful information by auto-tagging images and text-to-speech conversions.
Developing ML algorithms to analyze huge volumes of historical data to make predictions.
Running tests, performing statistical analysis, and interpreting test results.
You have:
Study computer science, data science, mathematics, or a related field.
Knowledge in computational linguistics, data analytics, or similar will be advantageous.
Proficiency with Python, Java, or R code writing.
Knowledge of ML frameworks, libraries, data structures, data modeling, and software architecture.
Knowledge of mathematics, statistics, and algorithms.
Analytical and problem-solving abilities.
Great communication and collaboration skills.
Good in time management and organizational abilities.
Minimally able to commit full time internship between May to Sept 2024
Our Talent Acquisition Team is looking forward to hearing from you
We look forward to receiving your application in just a few clicks via our career portal.
For further information about Thales and GTS as an employer visit us on
https://www.thalesgroup.com/en/career
About us
Our motivation is the mobility turnaround. To achieve this, our teams find innovative products and solutions that ensure the operation and reliability of the entire rail network and increase capacities on the rails.
Our projects are diverse. To make our teams even stronger, we are looking for your support. In return, we offer you an attractive overall package with the following benefits:
Stronger together: Networking through internal networks and working in international teams
Our drive: Together, we are laying the foundations for the digitization of the rail around the world, to get people safely to their destinations and to their loved ones!
Attractive conditions: A secure and permanent job with a global company
Notes
Equal opportunities and self-determined participation of severely disabled persons and persons of equal status as well as respectful cooperation are firmly anchored principles within the Thales Group and its subsidiaries. We also aim to offer all our equal opportunities to start a career and to receive training and further education in our company. We consciously promote diversity and togetherness in our teams.
At Thales we provide CAREERS and not only jobs. With Thales employing 80,000 employees in 68 countries our mobility policy enables thousands of employees each year to develop their careers at home and abroad, in their existing areas of expertise or by branching out into new fields. Together we believe that embracing flexibility is a smarter way of working. Great journeys start here, apply now!
#LI-QQ1",Thales,,https://sg.indeed.com/jobs?q=machine+learning&l=Singapore&sort=date&start=90&vjk=537df893e1c87f9d
Associate AI Scientist ,"We help the world run better
Our company culture is focused on helping our employees enable innovation by building breakthroughs together. How? We focus every day on building the foundation for tomorrow and creating a workplace that embraces differences, values flexibility, and is aligned to our purpose-driven and future-focused work. We offer a highly collaborative, caring team environment with a strong focus on learning and development, recognition for your individual contributions, and a variety of benefit options for you to choose from. Apply now!
*SAP will be prioritizing candidates with full working rights in Singapore.*

About SAP
A market leader in end-to-end business application software, SAP helps more than 425,000 customers worldwide work together more efficiently. We know that a diverse and inclusive workforce keeps us competitive and provides opportunities for all. We believe that together we can transform industries, grow economics, lift societies, and sustain our environment. Because it’s the best-run businesses that make the world run better and improve people’s lives. At SAP, we build breakthroughs, together.

About SAP Labs Singapore
SAP Labs Singapore is the 20th engineering hub in the SAP Labs Network and is the newest innovation hub at SAP that drives product leadership, fosters the best talent, and aims to boost ecosystem and community engagement with a variety of initiatives.

SAP Labs Singapore has the ambition to expand significantly and become the Embedded Artificial Intelligence Hub for SAP, leveraging on core competencies in the current teams.

Your future team
Artificial Intelligence team as part of SAP Labs Singapore has experienced professionals taking on challenges posed by the SAP customers. Based in Singapore, you will have the opportunity to work on breakthrough projects addressing real-world problems, challenging norms with some of the SAP’s key customers. As part of the global product engineering team, you will participate in rich and engaging conversations with experts around the globe.

SAP Labs Singapore provides an open, modern working environment and the opportunity to become part of the global SAP engineering community.

Purpose and objectives
As an Associate AI Scientist / AI Scientist, you will work together with a team of dedicated experts including AI developers, data engineers, dev-ops engineers, and architects with a single goal of building the best-in-class AI products. You will work against fixed timelines and your success will be measured by the ability to deliver solutions matching the performance of top-notch artificial intelligence systems.

Applicants with relevant experience may be considered for AI Scientist role.

Expectations and tasks
Your tasks include:
Push the frontiers of what is possible in the area of artificial intelligence and machine learning so as to create new solutions
Explore, understand, and implement most recent technologies and approaches for data science problems
Comfortably handle multi-terabyte data sets in scale-up and scale-out environments
Strive for state-of-the art, highly accurate and scalable data science models
Understand business processes which create and consume data to be able to select best approaches, evaluate their performance and assess business relevance
Create excellence both in terms of results quality and system scalability through continuous evaluation, analysis, and refinement of the system implementation
Communicate the relevance of implemented systems and achieved results in a visual and consistent way
Work closely with the team, customers, and partners to holistically understand business and user requirements and derive adequate application development concepts
Performing quality assurance tasks
Solve complex regression issues
Ability to work in global teams with different time zones
Immerse yourself quickly into new topics, terminology, and development tasks

Educational and experience requirements
Required
Undergraduate or Post-Graduate specialization in Artificial Intelligence or Ph.D. degree in Computer Science, Mathematics, Statistics, or equivalent fields
0 to 3 years of working experience as data scientist, preferrable with an enterprise software or cloud application companies
Publication track record on deep learning, machine learning, large language, and foundational models
Proficient knowledge and track record of applying modern deep learning concepts
Track record of developing novel learning algorithms or systems
Experience with machine and deep learning software packages & libraries such as Caffe, Torch, Theano, TensorFlow, Keras, Scikit-learn, DeepLearning4j, GPT;
Hands-on with programming languages such as Python, C++, Java, Scala
Familiar with Agile/Scrum methodologies
Strong desire to overcome obstacles and make your work benefit SAP's customers
Excellent written and communication skills in English language

Optional
Operational knowledge of Linux distributions such as Redhat, Ubuntu, SUSE
Data Science experience in Large Language Models, Generative Pre-trained Transformer models, foundational models etc.

Job Segment: Data Science, AI Developer, Machine Learning, Artificial Intelligence

#SAPLabsSG

We build breakthroughs together
SAP innovations help more than 400,000 customers worldwide work together more efficiently and use business insight more effectively. Originally known for leadership in enterprise resource planning (ERP) software, SAP has evolved to become a market leader in end-to-end business application software and related services for database, analytics, intelligent technologies, and experience management. As a cloud company with 200 million users and more than 100,000 employees worldwide, we are purpose-driven and future-focused, with a highly collaborative team ethic and commitment to personal development. Whether connecting global industries, people, or platforms, we help ensure every challenge gets the solution it deserves. At SAP, we build breakthroughs, together.

We win with inclusion
SAP’s culture of inclusion, focus on health and well-being, and flexible working models help ensure that everyone – regardless of background – feels included and can run at their best. At SAP, we believe we are made stronger by the unique capabilities and qualities that each person brings to our company, and we invest in our employees to inspire confidence and help everyone realize their full potential. We ultimately believe in unleashing all talent and creating a better and more equitable world.

SAP is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to the values of Equal Employment Opportunity and provide accessibility accommodations to applicants with physical and/or mental disabilities. If you are interested in applying for employment with SAP and are in need of accommodation or special assistance to navigate our website or to complete your application, please send an e-mail with your request to Recruiting Operations Team: Careers@sap.com

For SAP employees: Only permanent roles are eligible for the SAP Employee Referral Program, according to the eligibility rules set in the SAP Referral Policy. Specific conditions may apply for roles in Vocational Training.

EOE AA M/F/Vet/Disability:
Qualified applicants will receive consideration for employment without regard to their age, race, religion, national origin, ethnicity, age, gender (including pregnancy, childbirth, et al), sexual orientation, gender identity or expression, protected veteran status, or disability.

Successful candidates might be required to undergo a background verification with an external vendor.

Requisition ID: 386459 | Work Area: Software-Design and Development | Expected Travel: 0 - 10% | Career Status: Graduate | Employment Type: Regular Full Time |",SAP,,https://sg.indeed.com/jobs?q=machine+learning&l=Singapore&sort=date&start=90&vjk=942fdada3e470f6f
"VP, Trading System ","The Team :
The Credit Trading Analytics team is part of the Investment Trading and Technology (ITT) division at DBS and is responsible for designing and building auto-quoting tools and solutions while also helping traders uncover patterns and assimilate market information.

Your Role :
We are seeking a professional who is able to provide key subject matter expertise in the design and build of automated and machine learning based OTC trading tools, including but not limited to auto-execution workflows. The ideal candidate will have some experience building and designing these tools for other banks, technology, trading or investment firms. You will also need to communicate effectively with all the stakeholders involved.

Skills and Experience Required :
Basic Qualifications :
Bachelor’s degree in Computer Science, Finance, Business Administration, Mathematics, Statistics or the equivalent
Experience as a Scrum Master will be preferred
Good experience with SQL-based RDBMS
Some experience with Hadoop, NoSQL, any open stack ETL & query tools
Good understanding of Data Analysis in relation to Business Process Modelling
Understanding of Auto-execution trading workflows utilising machine learning models in an OTC trading setting
Experience with leading BI tools a plus (Tableau)
Experience with other programming or scripting languages (e.g. Unix, SQL Script, JAVA, Python)
In depth understanding of trading systems (Bloomberg, Reuters and FIX protocol)
Preferred Qualifications :
Financial markets experience a plus
Ability to prioritize and manage multiple concurrent tasks in a fast-paced environment
Excellent time management, scheduling, and organizational skills
Ability to work effectively under tight timelines and schedules
Ability to work both independently and as a contributing team member
Ability to sense the importance or impact of issues and situations and take appropriate actions
Must be flexible, innovative, and self-motivated
Must have the flexibility to work extra hours to meet corporate and departmental goals",DBS BANK LTD.,"$10,000 - $13,000 a month ",https://sg.indeed.com/jobs?q=machine+learning&l=Singapore&sort=date&start=90&vjk=1d4f0a3d0717e614&advn=179800443906298
Intern ,"Internal Code: AXI24003
Headquartered in Singapore, Actxa Pte Ltd is a deep tech company founded in 2015 that leverages artificial intelligence to create next generation preventive healthcare solutions.
We create evidence-based, personalised health insights in the domains of physical activities, sleep quality, body composition, stress and recovery, heart health and blood glucose evaluation and monitoring.
To improve population health, Actxa establishes worldwide partnerships and research collaborations to develop critical preventive health models to help people avert chronic diseases such as diabetes and hypertension.
We believe in positively impacting the lives of people around us and the environment we live in through the use of technology. Hence, we are committed to providing a conducive environment for all employees to realise their full potential, who in turn have the opportunity to continuously drive innovation.
We have opportunities for you to grow your career path and are looking for talented professionals to join our team.
What will you do?
Assist data scientists in performing public healthcare research and development in line with the organization's vision within the digital health and wellness domain
Perform on-site or off-site data collection, data organization, storage and processing
Develop data-driven solutions and insights based on data mining, statistical modelling and machine learning methods
Perform algorithm testing and validation
Documentation of research, experiments and modelling findings/results
Opportunity to be the co-author of our research publications
What are we looking for?
Year 3 or final year in Data Science, Computer Science, Computer Engineering or related discipline
Passionate about data science and good working knowledge of Python, SQL and R
Good understanding or experience in signal processing and machine learning is required
Keen interest in digital healthcare, wellness and fitness domain
A 'go with the flow' and positive attitude, adaptable to change and energetic
Passionate about learning and working with new technologies
A natural tenacity, resilience and determination
Job Type: Internship
Pay: $1,500.00 per month
Schedule:
Monday to Friday
Work Location: In person",Actxa Private Ltd,"$1,500 a month - Internship",https://sg.indeed.com/jobs?q=machine+learning&l=Singapore&sort=date&start=90&vjk=96d4e4397e394844
