url,company_name,job_title,location,employment_type,job_level,job_function,salary_lower,salary_upper,salary_period,num_applications,posted_date,address,experience,closing_date,job_description,Salary
https://www.mycareersfuture.gov.sg/job/education-training/research-assistant-national-university-singapore-1978e7621530f661758634871cc4dc3d?source=MCF&event=Search,NATIONAL UNIVERSITY OF SINGAPORE,Research Assistant (Economics),South,Full Time,Fresh/Entry Level,Education And Training,4000.0,5000.0,Monthly,1.0,16 Apr 2024,,,30 Apr 2024,"Roles & Responsibilities
Interested applicants are invited to apply directly at the NUS Career Portal.
Your application will be processed only if you apply via NUS Career Portal.

We regret that only shortlisted candidates will be notified.

Job Description
Full-time research assistant to Professors Jessica Pan and Ruben Durante at the Department of Economics, National University of Singapore.
Scope and Responsibilities:
The RA will work on a portfolio of research projects in labour economics and political economy. He/she will be directly involved in the entire research process, including:
Data collection, cleaning, visualisation and analysis
Various administrative duties, including proof-reading of manuscripts, coordinating with research stakeholders and preparing presentation slides
Drafting of research grant proposals and IRB applications
Implementation of survey experiments (i.e. conduct randomisation, prepare survey questions and manage experimental participants etc)
Required skills and interests:
Strong computing skills in Stata, R or Python
Proficiency in text analysis and machine learning algorithms
Ability to work independently and as a team
Interest in applying to graduate school in economics
Qualifications
A strong bachelor’s degree in economics or related fields
Excellent written and communication skills
Excellent quantitative skills
Prior experience providing research assistance is a plus",$4000.0 - $5000.0 Monthly
https://www.mycareersfuture.gov.sg/job/banking-finance/credit-director-mars-growth-capital-27a9626c7112e7e1542666fd0acfca9f?source=MCF&event=Search,MARS GROWTH CAPITAL PTE. LTD.,Credit Director,Central,Permanent,Senior Management,Banking And Finance,15000.0,22000.0,Monthly,25.0,16 Apr 2024,,,16 May 2024,"Roles & Responsibilities
Credit Director (was to be Investment manager)
About MARS Growth Capital
MARS Growth Capital is a joint venture established in 2021 between Mitsubishi UFJ Financial Group (MUFG) and Liquidity Group.
MARS Growth Capital is the largest Venture Debt Fund in Southeast Asia, providing Non Dilutive growth capital to fast-growing startup companies.
The fund has a clear mission – to deliver the best solution for tech companies’ toughest ﬁnancial challenges.
About the Role
We are looking for Credit Directors who are ready to build the next generation of machine-learning-powered growth funding in Singapore. You're competitive and excited to have artificial intelligence on your side, seeing and structuring dozens of venture debt deals a month, like you never have before. You love taking a deal from the initial analysis through to the funding process including negotiating directly with the company, drawing up investment memos, and presenting them at the investment committee. Your competitive advantage will be speed - working with flexible financing solutions that close large-ticket deals quickly. Once your companies are funded, you'll continue to monitor your portfolio as we continue deploying more than $1 billion/year across global markets.
Today, while many companies are struggling to raise capital, you’ll be allowing tech companies to fulfill their growth potential.
You will:
● Collect and analyze tech companies’ financial and operational data
● Perform due diligence procedures using an in-house AI-based underwriting platform allowing for fast-paced analysis
● Developed strong relationships with high value clients
● Structure deals and negotiate for potential transactions
● Craft investment reports and present to investment committees
● Monitor portfolio companies on an ongoing basis
Do you have:
● Proven experience in financial due diligence (required) and executing a range of complex debt transactions in the tech ecosystem
● A solid experience of 5 years in credit firms, venture debt funds (preferred)
● Profound analytical skills focused on financial reports and large data sets and financial modelling
● CPA or CFA certification
● B.A in Accounting (preferable), Economics, Finance, or MBA
● High proficiency in Microsoft Excel and PowerPoint
You are:
● Driven, ambitious, and able to perform in a fast-paced, results-driven environment
● Enthusiastic and passionate with immaculate communication and interpersonal skills
● A confident team player, with the ability to work independently
● Interested in and have an understanding of the growth-stage tech landscape",$15000.0 - $22000.0 Monthly
https://www.mycareersfuture.gov.sg/job/information-technology/data-scientist-technology-services-group-b2682d25bec7b3497329d3dd23ea65f0?source=MCF&event=Search,TECHNOLOGY SERVICES GROUP PTE. LTD.,Data Scientist (Machine Learning),South,Permanent,Executive,Non-Information Technology,7000.0,12000.0,Monthly,121.0,15 Apr 2024,,,15 May 2024,"Roles & Responsibilities
Our company is at the forefront of innovation in financial technology. Our mission is to develop an AI-driven platform that predicts market trends, empowering retail investors with the tools previously only accessible to professionals. We're looking for a talented Senior Machine Learning Developer with an interest in finance to join our growing team in our Singapore office.

Job Responsibilities:
Focuses on model development with alternative unstructured data (text/ speech/ image).
Classical understanding of structured data is still needed.
Range of work scope may involve that extends but not limited to: AI Stock Screener using Bayesian Modelling etc., AI Portfolio Optimization using Reinforcement Learning, AI Stock Trends Prediction using PyTorch Forecasting etc.
Combine classical model evaluation with financial trading evaluation metrics such as Sharpe, Turnover, Fitness, Returns, Drawdown, Margin, Long Count, Short Count, Sector/Subindustry Allocations etc.
Develop own proprietary packages that are not dependent on open-source frameworks in the long-run for both high throughput in training and inferencing.
Part of a sub-team focusing on full autonomous AI Trading under a larger trading division.
Job Requirements:
Minimum a Bachelor’s degree in Mathematics and Quantitative Backgrounds or relevant qualifications.
Possess PyTorch/Tensorflow, Python and SQL.
Better understanding of the stack for Unstructured Data: NoSQL, Text Mining capabilities.
Engineering skills are not critical but at least must understand the differences between OOP, Functional and Procedural Programming.
Able to develop models from scratch without using packages will be value-added.
Candidates may be considered for a more senior position based on their level of experience.

Kindly inform that only shortlisted candidates will be notified.",$7000.0 - $12000.0 Monthly
https://www.mycareersfuture.gov.sg/job/information-technology/junior-quantitative-analyst-technology-services-group-b5d2b90afa842816ebdbb5c008d49183?source=MCF&event=Search,TECHNOLOGY SERVICES GROUP PTE. LTD.,Junior Quantitative Analyst,South,Permanent,Executive,Non-Information Technology,7000.0,12000.0,Monthly,48.0,15 Apr 2024,,,15 May 2024,"Roles & Responsibilities
Our company is at the forefront of innovation in financial technology. Our mission is to develop an AI-driven platform that predicts market trends, empowering retail investors with the tools previously only accessible to professionals. We're looking for a talented Senior Machine Learning Developer with an interest in finance to join our growing team in our Singapore office.

Job Responsibilities:
Focuses on bridging financial models to machine learning and deep learning models to financial models.
Focuses on bridging manual subject matter experts’ rule-based financial strategies to ML/AI strategical agents such as multi-agent modelling, macro-micro model ensembles.
Combine statistical and non-statistical models via meta-learners.
Range of work scope may involve that extends but not limited to: AI Stock Screener using Bayesian Modelling etc., AI Portfolio Optimization using Reinforcement Learning, AI Stock Trends Prediction using PyTorch Forecasting etc.
Combine classical model evaluation with financial trading evaluation metrics such as Sharpe, Turnover, Fitness, Returns, Drawdown, Margin, Long Count, Short Count, Sector/Subindustry Allocations etc.
Part of a sub-team focusing on full autonomous AI Trading under a larger trading division.
Job Requirements:
Bachelor’s degree of Financial Engineering Background or relevant qualifications.
Possess stack: PyTorch/Tensorflow, Python, R and SQL.
Experiences in Alpha generations and metrics evaluation contextualization to financial trading metrics.
Able to explain the meaning behind ‘everything is AI but nothing is AI’.
Kindly inform that only shortlisted candidate will be notified.",$7000.0 - $12000.0 Monthly
https://www.mycareersfuture.gov.sg/job/sciences/research-assistant-singapore-university-technology-design-5fe7824cf7bc1bff25931e3270403a45?source=MCF&event=Search,SINGAPORE UNIVERSITY OF TECHNOLOGY AND DESIGN,Research Assistant,East,Contract,Professional,Sciences / Laboratory / R&D,4000.0,5200.0,Monthly,6.0,15 Apr 2024,,,15 May 2024,"Roles & Responsibilities
Research Assistant positions are available in the Information Systems Technology and Design (ISTD) Pillar, Singapore University of Technology and Design. The Research Assistants will be involved in the research and development of multilingual AI models and algorithms.
Job Responsibilities
Multilingual data collection and generation
Conduct of human evaluation for implemented algorithms
Assist PI in project administrative matters
Assist PI in project reporting
Qualifications & Experience
Bachelor's / Master's degree in Computer Science, or related field.
Experience in research project administration and management.
A strong passion for AI-related research.
Experience in machine learning, data mining, and data analytics is highly advantageous.",$4000.0 - $5200.0 Monthly
https://www.mycareersfuture.gov.sg/job/banking-finance/software-engineer-iii-cockroachdb-jpmorgan-chase-bank-na-949371f5c9478269ae022f9029498173?source=MCF&event=Search,"JPMORGAN CHASE BANK, N.A.","Software Engineer III, CockroachDB",Islandwide,Permanent,Executive,Banking And Finance,8000.0,16000.0,Monthly,15.0,15 Apr 2024,,,15 May 2024,"Roles & Responsibilities
We have an exciting and rewarding opportunity for you to take your software engineering career to the next level.

As a Software Engineer III at JPMorgan Chase within the Infrastructure Platforms, you serve as a seasoned member of an agile team to design and deliver trusted market-leading technology products in a secure, stable, and scalable way. You are responsible for carrying out critical technology solutions across multiple technical areas within various business functions in support of the firm’s business objectives.

Job responsibilities
• Executes software solutions, design, development, and technical troubleshooting with ability to think beyond routine or conventional approaches to build solutions or break down technical problems
• Creates secure and high-quality production code and maintains algorithms that run synchronously with appropriate systems
• Produces architecture and design artifacts for complex applications while being accountable for ensuring design constraints are met by software code development
• Gathers, analyzes, synthesizes, and develops visualizations and reporting from large, diverse data sets in service of continuous improvement of software applications and systems
• Proactively identifies hidden problems and patterns in data and uses these insights to drive improvements to coding hygiene and system architecture
• Contributes to software engineering communities of practice and events that explore new and emerging technologies
• Adds to team culture of diversity, equity, inclusion, and respect.
• Operational support for CockroachDB related issues. (includes weekend on-call rotational support )

Required qualifications, capabilities, and skills
• Bachelor’s degree in Computer Engineering or equivalent.
• Minimum 3 years of experience required.
• Hands-on practical experience in system design, application development, testing, and operational stability
• Proficient in coding in one or more languages
• Experience in developing, debugging, and maintaining code in a large corporate environment with one or more modern programming languages and database querying languages
• Overall knowledge of the Software Development Life Cycle
• Solid understanding of agile methodologies such as CI/CD, Application Resiliency, and Security.
• Working experience of database production operations, incident management, change and problem management.
• Demonstrated knowledge of software applications and technical processes within a technical discipline (e.g., cloud, artificial intelligence, machine learning, mobile, etc.)
• Solid understanding of one database product and open to learn CockroachDB technology.

Preferred qualifications, capabilities, and skills
Familiarity with modern front-end technologies
• Exposure to cloud technologies
• Exposure working in global environment which may include evening meetings with global counterparts.

To apply for this position, please use the following URL:
https://ars2.equest.com/?response_id=50dae98322d5402cbbd86f02e6e53da4",$8000.0 - $16000.0 Monthly
https://www.mycareersfuture.gov.sg/job/healthcare/senior-executive-assistant-manager-data-analytics-insights-national-university-health-system-c3b2def88e2e211fa8b1f44dca9a93c9?source=MCF&event=Search,NATIONAL UNIVERSITY HEALTH SYSTEM PTE. LTD.,"Senior Executive / Assistant Manager, Data Analytics & Insights(5861)",South,Permanent,Executive,Healthcare / Pharmaceutical,3200.0,5000.0,Monthly,15.0,15 Apr 2024,,,15 May 2024,"Roles & Responsibilities
Senior Executive/Assistant Manager, Data Analytics & Insights
Group Care Plan Operations
Data Analytics & Insights (DAI) team under Group Care Plan Ops will support and work in close partnership with NUHS senior management, Group Specialty Chiefs (GSCs), Management Decision Support (MDS) teams and other stakeholders to realise the delivery of One Specialty, Multiple Sites and a OneNUHS patient care philosophy. The DAI team will develop innovative analytics solutions and derive actionable insights to support management decision making towards attainment of NUHS vision and key priorities.
Responsibilities
Identify data and information needs required to enable the vision and key priorities of the organisation.
Collaborate with stakeholders to identify available and relevant datasets and make strategic recommendations on such collection, integration and usage.
Develop, maintain and refine interactive dashboards using data visualisation tools such as Tableau.
To assist in developing the timeline that will enable DAI to progressively meet stakeholder needs.
Establish and prioritise dashboard and scorecard of key stakeholders and working collaboratively with Group Clinical Ops and Group Service Ops, to refresh the Dashboard and Scorecards on an ongoing basis.
To be well versed with and keep updated on Epic and other operational applications in order to propose solutions that will address group operations management and senior management needs on operational excellence.
Requirements
Bachelor’s Degree in Computer Science, Information Management, Mathematics, Statistics, Operations Research, Engineering or related disciplines with strong statistical modelling and machine learning skills.
At least 3 years of relevant working experience with analytics tools e.g. SQL, Python, MS Excel (advanced), data visualisation tools (e.g. Tableau)
Familiarity with healthcare setting is a plus.
Fresh graduates with excellent data capabilities will be considered.
Excellent interpersonal skills, attention to detail, and flexibility to collaborate across various team areas and functions.
Possess can-do attitude and work independently in ambiguous situations.
Strong analytical and problem-solving skills
Proficient in extracting, cleansing, and interpreting complex data with attention to detail and accuracy.
Able to communicate sophisticated data science concepts clearly through concise reports and presentations, effectively conveying observations and recommendations.",$3200.0 - $5000.0 Monthly
https://www.mycareersfuture.gov.sg/job/information-technology/data-analyst-ai-innovation-business-bytedance-edff78bfc6a806ed3342d22ebf707360?source=MCF&event=Search,BYTEDANCE PTE. LTD.,Data Analyst - AI Innovation Business,Central,Full Time,Senior Executive,Information Technology,11000.0,20000.0,Monthly,142.0,15 Apr 2024,,,29 Apr 2024,"Roles & Responsibilities
About ByteDance
ByteDance will be prioritizing applicants who have a current right to work in Singapore, and do not require ByteDance sponsorship of a visa.

Founded in 2012, ByteDance's mission is to inspire creativity and enrich life. With a suite of more than a dozen products, including TikTok, as well as platforms specific to the China market, including Toutiao, Douyin, and Xigua, ByteDance has made it easier and more fun for people to connect with, consume, and create content.

Why Join Us
Creation is the core of ByteDance's purpose. Our products are built to help imaginations thrive. This is doubly true of the teams that make our innovations possible.
Together, we inspire creativity and enrich life - a mission we aim towards achieving every day.
To us, every challenge, no matter how ambiguous, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always.
At ByteDance, we create together and grow together. That's how we drive impact - for ourselves, our company, and the users we serve.
Join us.

About Product Insight
We are an AI innovation team of ByteDance, currently incubating multiple AI-related products. We offer an excellent work environment and plenty of growth opportunities. Join us and be a part of the future!

Responsibilities
1. Responsible for data analysis related to AI business, including user experience, model effectiveness, etc.
2. Improve data construction, observe data changes, and propose solutions to assist in user experience improvement.
3. Utilize scientific methods such as reverse experiments to help stakeholders understand key issues in business.
4. Proactively identify key problems in business, find opportunities for improvement, and provide optimization suggestions.
5. Use data science skills to enhance data informed capabilities and quality, track optimization solutions and observe the effects.


Minimum Qualifications
1. Bachelor's degree or above, with more than 3 years experience.
2. Proficiency in SQL & Python, with basic knowledge of machine learning and data mining theory and technology.
3. Proficiency in English Language as this is to be used as a working language for business conversations.
4. AI-related experience or interest.


Preferred Qualifications
1. Experience in content, search, and social product is preferred.
2. Good logical thinking and teamwork spirit are preferred.


ByteDance is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At ByteDance, our mission is to inspire creativity and enrich life. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.",$11000.0 - $20000.0 Monthly
https://www.mycareersfuture.gov.sg/job/engineering/ai-compiler-engineer-renesas-electronics-singapore-2bade0c9ae65cfac1193e857b6e8574c?source=MCF&event=Search,RENESAS ELECTRONICS SINGAPORE PTE. LTD.,AI Compiler Engineer (Math / System Acceleration and Validation),Central,Full Time,Executive,Engineering,8000.0,12000.0,Monthly,13.0,15 Apr 2024,,,29 Apr 2024,"Roles & Responsibilities
Overview
We are seeking a talented and motivated AI Math/System Acceleration and Validation Engineer to join our team. In this role, you will be part of the AI & Cloud Engineering (ACE) Division and Hybrid Compiler team.

The team has been developing a comprehensive AI Compiler strategy that delivers a highly flexible platform to explore new DL/ML model architectures, combined with auto-tuned high performance for production environments across a wide range of hardware architectures. The compiler framework, ML graph optimizations and kernel authoring specific to the hardware impacts performance, developer efficiency & deployment velocity of both AI training and inference platforms.

You will be developing AI compiler frameworks to accelerate machine learning workloads on the next generation of AI hardware. You will work closely with AI researchers to analyze deep learning models and how to lower them efficiently on AI platforms. You will also partner with hardware design teams to develop compiler optimizations for high performance. You will apply software development best practices to design features, optimization, and performance tuning techniques. You will gain valuable experience in developing machine learning compiler frameworks and will help in driving next generation hardware software co-design for AI domain specific problems.

Our division’s mission is to use the latest AI and cloud technologies to develop the best AI inference for advanced driver safety engineers building self-driving vehicles and other high performance compute products. Renesas is the leading automotive electronics supplier globally, and this is a rare opportunity to develop the infrastructure required to deploy our AI software to the billions of devices we ship to customers every year. You will join our newly formed AI & Cloud Engineering organization of around 100 software engineers. Due to strong demand for our AI-related products we are planning to triple in size in the next three years, so there is lots of room for you to help us grow the team together while remaining small.

Our team’s key locations are Tokyo, London, Paris, Dusseldorf, Beijing, Singapore, Ho Chi Minh City, and other metropolitan areas, but you can also join fully remotely from other locations globally or get our support to relocate to our key hubs such as Tokyo.
Responsibilities
Development of AI compiler framework, high performance kernel authoring and acceleration onto next generation of hardware architectures.
Contribute to the development of the industry-leading machine learning framework core compilers to support new state of the art inference and training machine learning/AI accelerators and optimize their performance.
Collaborating with AI research scientists to accelerate the next generation of deep learning models such as recommendation systems, computer vision, or natural language processing.
Develop core mathematical and system acceleration libraries and strategies to further accelerate AI workloads
Analyze deep learning networks, estimate target latency and accuracy.
Development of profiling tools for finding bottleneck parts of AI accelerators and models.
Development of optimized inference application.
Qualifications
Bachelor’s or Master’s degree in computer science, machine learning, mathematics, physics, electrical engineering or related field.
Experience in C/C++, Python, or other related programming language
Experience in accelerating deep learning models or libraries on hardware architectures.
Experience working with machine learning frameworks such as PyTorch, TensorFlow, ONNX etc.
Ability to speak and write in English at a business level.
Experience of Product Owner of scrum team is plus.",$8000.0 - $12000.0 Monthly
https://www.mycareersfuture.gov.sg/job/information-technology/professional-officer-generative-ai-singapore-institute-technology-7052bd6bc8d4aa1ae7e314e13af70451?source=MCF&event=Search,SINGAPORE INSTITUTE OF TECHNOLOGY,Professional Officer (All Levels) in Generative AI (SPICE),South,Contract,Executive,Information Technology,6500.0,9000.0,Monthly,6.0,15 Apr 2024,,,15 May 2024,"Roles & Responsibilities
Job Purpose

At SIT's Professional Officers Division (POD), we bring our rich industry experience and technical skills into the workplace to create a conducive environment where applied learning and innovation take place.
Reporting to the Team Lead of Resource Planning and Management, the incumbent will work with Team Lead to oversee the end-to-end software management lifecycle which includes the management of software acquisition, compliance, maintenance renewals, life cycle planning and costing.


Job Responsibilities

Lead or co-lead innovation projects with industry.
Involve in customer engagements, includes gathering of systems requirements and formulate scope.
Involve in the full development life cycle, i.e., design, development, and testing
Generate technical proposals, design documents, test documents.
Manage laboratories and equipment to support academic programmes and applied research.
Carry out Risk Assessment, and ensure compliance with Work, Safety and Health Regulations.

Job Requirements
A degree in Computer Science or related Engineering discipline. Possessing a master’s degree, PhD degree and relevant certifications will be an added advantage.
Experienced in developing machine learning and generative AI solutions for deployment into production.
Strong proficiency in Python and AI frameworks (TensorFlow, PyTorch, Keras)
Strong programming skills in Python/Java/Javascript and full stack development.
Knowledge in LLM, RAG, LangChain would be advantageous.
Knowledge of cloud computing and AI deployment (AWS, Google Cloud, Microsoft Azure) would be advantageous.
Excellent problem-solving, analytical, and creative thinking skills.
Work independently, as well as within a team, to ensure that the project can meet the milestones adhering to the stipulated timeline.
At least 2 years working experience in AI/ML software development.",$6500.0 - $9000.0 Monthly
https://www.mycareersfuture.gov.sg/job/information-technology/account-development-manager-cybersecurity-microsec-599001226b82d58b62409756120c65c5?source=MCF&event=Search,MICROSEC PTE. LTD.,"Account Development Manager, Cybersecurity (commission)",Central,Permanent,Middle Management,Information Technology,5000.0,7000.0,Monthly,7.0,15 Apr 2024,,,15 May 2024,"Roles & Responsibilities
What if you can safeguard the future of all technologies?
Today, most of the systems are connected, automated, and remotely monitored/controlled. Be it Industrial or commercial, automation with connectivity has a huge impact on evolving sectors including HealthTech, Industry 4.0, Satellite, Defense/Military, 5G, and Smart cities. These are prone to cyberattacks due to various limitations in computation, bandwidth, and advances in Quantum computing.
Microsec (www.usec.io) is a fast-growing Singapore based company that has built an enterprise cybersecurity platform that protects against such attacks by facilitating mathematical and computationally optimized encryption algorithms supporting Post-Quantum Cryptography with Machine Learning. To protect from Zero-day attacks, the platform also enables a Machine-learning/AI-based Anomaly detection system that can run on the smallest microcontrollers to the largest supercomputers. An incredible team of various scientists and engineers from across the world has joined the incredible journey to build this technology. The team is looking for its next rockstar candidates to take the company to the next level and safeguard the future of all technologies.
MicroSec (www.usec.io) is looking for a driven, passionate, and outgoing Cybersecurity Account Development Manager for its fast-growing IoT & OT Cybersecurity business in APAC. This person should be naturally very curious, loves technology, and is B2B-minded. This person will hunt/manage leads, manage accounts, set up distribution channels, and close end customers.
What you’ll do
Sales & Business Development
Looking for new customers, building an effective pipeline and identifying opportunities that are profitable
Develop and implement sales strategies for new customers and nurture existing business
Prioritizing key accounts and establishing strong contacts with existing customers and growing the business within the account
Create sales proposals and make presentations to customers
Drive the entire sales process from targeting accounts, identifying solutions and to closing the sale
Articulating the value of Microsec product suite offerings to commercial prospects
Updating CRM and submission of weekly reports
Reporting back to Microsec HQ and its management team
Work cross-functionally within the company to communicate with all stakeholders to ensure customers' success
Working towards Key Performance Targets
Support the Marketing team in providing relevant materials for publishing
Provide feedback to the Microsec product team regarding feature requests and customer’s feedback
Analyze market trends for IoT & OT cybersecurity and do competitor analysis
Participating in events and conferences to generate leads
Who you are
Must have more than 3 years of work experience as an Account Development Manager or a relevant role in the Cybersecurity domain
Must have knowledge of relevant Cybersecurity products, solutions, and verticals
An extensive network in the industry across Singapore and the APAC region
A proven track record of success in target-driven environments.
Able to build and execute an account plan with a security approach
Able to conduct product demonstrations and apply solution-centric sales methodology
Experience in selling integrated cyber security solutions (hardware with software products) in large or complex deals in the commercial sector
You possess startup DNA, which means you’re a hustler and thrive in establishing structure amidst ambiguity
Strong business skills and knowledge. Must have a deep understanding of typical enterprise cybersecurity technology business models and GTM strategies across multiple disciplines including Field Sales, Indirect Sales, Marketing, and Post-Sales Customer Success / Professional Services
Superior analytical and problem-solving skills with a focus on attention to detail, pattern recognition, insight generation, and the ability to process information quickly to deliver against tight deadlines
You have the ability to establish trust quickly, whether that be with customers, partners, peers, and team
Strong ability to lead cross-functional teams through influence
Determination to own the outcome and be self-motivated and directed
Good interpersonal, communication, and presentation skills",$5000.0 - $7000.0 Monthly
https://www.mycareersfuture.gov.sg/job/design/computer-vision-engineer-n8xt-aerospace-14fe64f0dac95a1e5ee91de06b462d7f?source=MCF&event=Search,N8XT AEROSPACE PTE. LTD.,Computer Vision Engineer,East,Permanent,Executive,Design,4000.0,6500.0,Monthly,25.0,15 Apr 2024,,,15 May 2024,"Roles & Responsibilities
The computer vision / image processing engineer is responsible for developing and implementing algorithms and software tools to process and analyse images for various object detection applications from multiple real-time mission-critical image sources, such as electro-optical, thermal imaging sensors and other sensors.

The job scope includes:
Research various imaging systems and validate them.
Using optical metrology techniques, calculate and calibrate cameras for outdoor real-time mission-critical applications
Designing and testing image processing systems and components, such as filters, edge detectors, feature extractors, classifiers, etc
Optimising the performance and accuracy of image processing algorithms using techniques such as parallel computing, machine learning, deep learning, etc
Collaborating with other data scientists, engineers, researchers, and clients to understand the requirements and specifications of image-processing projects
Document and present the results and findings of image processing experiments and analyses
Requirements:
A bachelor's degree or higher in computer science, physics, mathematics or a related field
Experience in image processing and/or computer vision, preferably outdoor systems
Deep understanding of the imaging systems' sensor characteristics, optical metrology techniques and image signal processing
Hands-on experience in the image processing pipeline. (Zoom and focus, auto white balance, camera colour conversion, colour space and colour management, etc.)
Expertise in identifying diverse colour issues within intricate ISP systems and in precision tuning of parameters to achieve optimal image quality
Knowledge of mathematical modelling, statistical analysis and image processing techniques. (Kalman filtering etc.)
Proficiency in Python, C++, MATLAB or other programming languages
Familiarity with popular frameworks and libraries for image processing and machine learning, such as OpenCV, TensorFlow, PyTorch, scikit-image or PIL
Ability to work independently and as part of a team
Excellent communication and problem-solving skills",$4000.0 - $6500.0 Monthly
https://www.mycareersfuture.gov.sg/job/engineering/research-engineer-national-university-singapore-74105fb56475766f5b79260b1617576e?source=MCF&event=Search,NATIONAL UNIVERSITY OF SINGAPORE,Research Engineer (Robot Learning),South,Full Time,Professional,Engineering,4000.0,5500.0,Monthly,3.0,15 Apr 2024,,,29 Apr 2024,"Roles & Responsibilities
Interested applicants are invited to apply directly at the NUS Career Portal.
Your application will be processed only if you apply via NUS Career Portal.

We regret that only shortlisted candidates will be notified.

Job Description
One Research Engineer position is open in the research group of Assistant Professor Zhao Lin, at the Department of Electrical and Computer Engineering, National University of Singapore (NUS).

The Research Engineer (will) will work closely with the Principal Investigator (PI) on reinforcement learning control and learning-based control, which leverage the advantages of both deep learning and conventional controls with theoretical guarantees. The RE will develop AI-assisted planning and control algorithms that enable intelligent and robust autonomous operations and multi-agent collaborations. Hardware experiments will be carried out to test and demonstrate the applications of the developed algorithms.

The initial appointment duration is 12 months, which can then be extended based on an evaluation at the end of the initial appointment.

The research project involves (1) theoretical research in control, learning, and optimization, (2) developing new control and learning algorithms, and (3) 3D Simulations and real hardware experiments.

The candidates should have a Bachelor’s or Master’s degree from a reputable university, with expertise in control theory, reinforcement learning theory, and aerial robotics.

A successful candidate should have a solid mathematical background (such as in calculus, linear algebra, ODE/PDE, optimization, real analysis, probability theory, stochastic process, etc). Strong publication records in leading journals and conferences, and practical hands-on experience in applying reinforcement learning to real robotics applications (e.g., autonomous driving and unmanned aerial vehicles) will be a big plus.
Qualifications
• Possess a bachelor’s or master’s degree in either Electrical Engineering or strictly related (e.g., Mathematics, Computer, Communication, Mechanical, or Information Engineering).
• Have research experiences in control, reinforcement learning, distributed optimization, multi-agent, autonomous driving, and/or UAVs.
• Possess a strong academic record proved through coursework (especially math-intensive courses) and projects during his/her undergraduate and master’s studies.
• Proficient in C++ or Python. Familiar with machine-learning tools and packages. Familiar with various 3D simulation environments for quadrotor simulations. Familiar with ROS and quadrotor control algorithm.
• Have well-established analytical and problem-solving skills, as documented by publications that are relevant to the field of control theory and robotics applications, reinforcement learning control for robotics applications.
• Excellent communication skills as he/she is required to publish and present results at conferences and journals independently.
• Activity performed in world-class research environments is highly valued.",$4000.0 - $5500.0 Monthly
https://www.mycareersfuture.gov.sg/job/information-technology/data-science-engineer-gmp-technologies-3b0c3627202509a8e5985bba3666f32d?source=MCF&event=Search,GMP TECHNOLOGIES (S) PTE LTD,Data Science Engineer (Python | ML),Central,Permanent,Executive,Junior Information Technology,4000.0,4800.0,Monthly,33.0,15 Apr 2024,,,15 May 2024,"Roles & Responsibilities
Responsibilities:
Gather and analyze user requirements and translate them to business solutions
Design, write and implement efficient code to preprocess data, train, evaluate, test and deploy models
Plan, manage and lead data science projects
Develop machine learning and deep learning models for production level
Improve and manage existing models and systems
Guide the internal team on technical details and project development
Present insightful data outcomes to project stakeholders

Requirements:
Bachelor’s Degree in Computer Science, Science/Engineering field or equivalent
At least 2 years’ experience in Data Science related function
Proficient in Python programming and common libraries for data analytics, machine learning and deep learning (pandas, numpy, scikit learn, keras etc)
Good understanding of machine learning/deep learning algorithms and their applications
Knowledge in use of SQL and/or noSQL databases (postgres, oracle, MongoDB etc.)
Familiarity with implementing models at production level
Experience with data visualization tools such as Power BI, Tableau
Hands-on practical experience on other data science development in languages such as R, Java, C++, etc
Experienced in manufacturing industry is advantageous

To apply, please visit www.gmprecruit.com and search for Job Reference: 23985

To learn more about this opportunity, please contact Yingying at yingying.lai@gmprecruit.com

We regret that only shortlisted candidates will be notified.

GMP Technologies (S) Pte Ltd | EA Licence: 11C3793 | EA Personnel: Lai Yingying | Registration No: R1110239",$4000.0 - $4800.0 Monthly
