job title,description,company,salary range,url
"Regional Commercial Operations and Data Analyst
","Job Description Summary
Job Description
We are the makers of possible
BD is one of the largest global medical technology companies in the world. Advancing the world of health™ is our Purpose, and it’s no small feat. It takes the imagination and passion of all of us—from design and engineering to the manufacturing and marketing of our billions of MedTech products per year—to look at the impossible and find transformative solutions that turn dreams into possibilities.
Why Join Us?
A career at BD means learning and working alongside inspirational leaders and colleagues who are equally passionate and committed to fostering an inclusive, growth-centered, and rewarding culture. You will have the opportunity to help shape the trajectory of BD while leaving a legacy at the same time.
To find purpose in the possibilities, we need people who can see the bigger picture, who understand the human story that underpins everything we do. We welcome people with the imagination and drive to help us reinvent the future of health. At BD, you’ll discover a culture in which you can learn, grow and thrive. And find satisfaction in doing your part to make the world a better place.
Become a maker of possible with us!
Job Summary
To support CASA Japan region commercial and marketing teams, country business directors in data collection, collation, analysis and visualization.
Partner with sales & marketers to develop processes to fully utilize SFDC and improve adoption.
Provide and/or generate reports and regular dashboards of the Activity & Sales Funnel data (SFDC) data, In-market sales data, Trade sales data, and financial data for management report (3 Way Recon Data) to establish customer insights & strategy planning for businesses.
Work with countries and region to design, create and monitor sales and business data, manage opportunity funnel on SFDC.
Collaborate with business and IT teams for business digitalization goals.
The selected candidate will also have the unique opportunity to establish region-wide best practices within the Sales and Business Analytics function.
Job Responsibilities
Develop and execute MDS Salesforce CRM road map, including Sales Call and Opportunity Funnel.
Lead the continuous evolvement of sales efficiency initiatives and tools (e.g. CRM, BD Way of Selling, account segmentation, and prioritization).
Perform quantitative analysis and data mining in order to identify trends and ongoing opportunities with a sales-oriented mindset.
Provide comprehensive funnel analysis and management that helps drive informed decisions that improve the sales process and help grow the business. Highlight trends and opportunities.
Develop management reports and dashboards for business reviews.
Work with global and regional support functions to establish best practice business analytics discipline.
Overseeing data systems & reporting frameworks to ensure integrity and accuracy of the data.
Establish strong working relationship across the organization to effectively support Business goals and needs.
Provides training and guidance to country business analysis, sales operations, and training personnel.
Influence multiple senior level stakeholders to embrace the adoption of analytics in the organization.
Generate any custom reports based on requirements.
Job Requirements
Bachelor’s degree in business administration/ data sciences/ Advance analytics & data science or equivalent with 3 to 5 years of working experience.
Experience in data analysis, evaluation and reporting to senior leadership.
Excellent analytics skills with hands-on capability with great business sense
Prior experience in using CRM system, Salesforce, Power-BI, Oracle, Marketo etc.
Strong project management skills, including the ability to work cross functional project.
Practical experience in using machine learning tool or prior experience as data scientist is a plus.
Primary Work Location
SGP The Strategy
Additional Locations
Work Shift",BD,,https://sg.indeed.com/jobs?q=data+analyst&l=Singapore&sort=date&start=60&vjk=4f5d15ddecf73730
"Analyst / Associate, Market Risk Management and Product Controller
","Overview
The Market Risk Management & Product Control department operates within the Trading Risk Management unit and is responsible for the daily measurement, control and assessment of the market risk profile and profit & loss of the trading books in the bank and provides advice to senior management on risk positions and stress testing. The department is globally setup within squads with product owners covering most aspects of the work on a specific asset class delivering a global vision of working in an aligned fashion. It is an agile scrum framework that suits itself well to a dynamic workload where teams jointly deliver within short timeframes. The successful candidate will be part of the global squad covering main risk reporting and management duties as well as contributing features to global projects of the asset class.
Job description – Analyst
The role of the Market Risk Manager & Product Controller is to monitor and analyze P&L and market risk exposure on a day-to-day basis for Rates Trading desks. It involves monitoring and measurement of positions against the bank’s limits. In addition, the analysis and calculation of independent valuation adjustments and reserves are part of this role. The wider team in Singapore consists of seven other members covering Credit Trading, Global Securities Financing, Structured Financing. The team has a joint responsibility to deliver on the quarterly requirements for reporting/control as well as system project roll-outs and regulatory compliance projects involving their respective asset class.
Key Responsibilities
Daily
Ensure timely delivery of accurate daily P&L, VaR and Risk report
Perform P&L attribution and Risk analysis independently
Ensure excesses are rectified/explained or escalated
Backtest the VaR and highlight/explain outliers
Ensure accurate booking of trades to enable efficient risk management and balance sheet valuation
Keep track of market developments/changes and its impact on trading strategy highlighting changes and issues to local management as well as direct discussion with Front Office personnel
Ensure Front Office to General Ledger reconciliation is reviewed (Balance Sheet position and P&L)
Monthly
Preparation of monthly risk meeting for Risk and P&L discussions among Front Office, MRM and Finance
Perform reserves calculations and independent price testing
Perform Fair Value Hierarchy assessment
Special Duties
Assist in system implementations and projects on the desk as part of a squad with global alignment across the Rates asset class within Financial Markets
Support in one-off product and trade approval discussion and fact finding together with senior stakeholders in the business
Provide market risk assessment of collateral securities in banking book transactions (margin loans, etc)
We are looking for (key competencies and qualifications)
You have a Bachelor’s/Master’s degree in Finance, Economics or Mathematics
You have good MSOffice VBA knowledge, with ability to work with existing code and encode/troubleshoot simple VBA/macros, basic SQL knowledge is a plus
You have strong analytical skills and good communication skills
You have 1+ years of experience in Market Risk, preferably in Derivative products
Fresh graduates with keen interest and good knowledge of financial products are welcome to apply",ING,,https://sg.indeed.com/jobs?q=data+analyst&l=Singapore&sort=date&start=60&vjk=983c66bba218c2b6
"Research Analyst
","Family Group: Administration
Population Health Research, Program Evaluation and Outcome Research, and Data Science are interdisciplinary fields which play important roles in understanding the health outcomes of groups of individuals in Singapore. HSOR, NHG has the expertise and know how to lead Singapore and MOH in this.
The job holder will support projects by:
Conducting literature reviews, helping with data extraction and data collection including surveys, interviews and focus groups, assessing research participant eligibility and facilitating their enrolment.
Requesting or acquiring equipment or supplies required for the project, and supporting project coordination.
Ensuring proper documentation and archiving of project files/documents, ensuring that these documents are complete and in compliance with research audit, monitoring and reporting requirements.
Identifying and analysing challenges and obstacles to project implementation, and proposing solutions.
Conducting data processing, analysis and report writing under supervision.

Education/Training/Experience
Degree in Health Science, Social Science, Statistics or related disciplines with at least 2 years research experience
Trained in research administration; knowledgeable in research project coordination, data collection, monitoring, documentation and budgeting.
Understand research methodologies, particularly survey research. Familiarity with qualitative research methods is an advantage.
Able to conduct data analysis and report writing under supervision.
Strong project administration skills.

Personal Attributes
Thinks systematically and analytically.
Meticulous and demonstrates strong attention to detail.
Resourceful and innovative when faced with challenges.
Able to work independently and collaboratively with a multi-disciplinary team within HSOR and beyond.
Strong communication skills; able to communicate effectively with study team members, study participants and stakeholders.",National Healthcare Group,,https://sg.indeed.com/jobs?q=data+analyst&l=Singapore&sort=date&start=60&vjk=ec58cd6d2605664a
Business Systems Analyst ,"Want to build a stronger, more sustainable future and cultivate your career? Join Cargill's global team of 160,000 employees who use new technologies, dynamic insights and over 157 years of experience to connect farmers with markets, customers with ingredients, and people and animals with the food they need to thrive.
Job Purpose and Impact

Cargill Metals is a leader in the ferrous market and is active in global iron ore and steel. The Metals team is focused on helping miners, steel mills and end-users manage volatility and increase profitability through tailored physical supply and financial solutions. The Metals business has two pillars – a proprietary trading pillar that leverages our expertise to take and manage trading positions and a customer-focused pillar that leverages our capabilities to drive longer-term earnings through monetization of untapped value in our customers’ businesses and supply chains.

The Business Systems Analyst sits within the Business Implementation Management (BIM) team and will play a key role in enabling our business operations infrastructure and supporting new business projects by involving in rapid application prototyping, and supporting core application optimization and upgrade.

BIM team’s mandate is to develop, coordinate, and implement BU wide frameworks, processes, and infrastructure through BIM project management landscape to support business / commercial growth to meet financial goals through agile and controlled risk-taking. The Business Systems Senior Analyst / Analyst will facilitate business systems management activities, systems and automation opportunities and improvements identification and short-term business application developments.

In this role, you will collaborate with all levels of the organization and develop strong operational relationships with the business unit functional users, internal IT rapid application developers, IT operations support, and IT vendors. Key Accountabilities

Support the implementation of core application enhancements and process deployments, and develop small-scale short-term applications and proofs-of-concepts surrounding other core business applications to enable business capabilities within a process or assigned segment pertaining to various BAU systems used by Cargill Metals.

Assist in gathering and documenting business requirements, validating system configurations and ensure core business application related processes meet business needs.

Partner with technical teams to ensure the design, build and delivery of all in scope business processes to enable business capabilities.

Support the execution of the change plan and promote system related process changes in Cargill Metals with collaboration from the change, communication and education team.

Assist with project or process leads to help define deployment objectives and scope utilizing knowledge of project management practices and procedures.

Collaborate with the process implementation and data teammates to deliver desired business results across a single process or segment.

Independently solve moderately complex issues with minimal supervision, while escalating more complex issues to appropriate seniors.

Other duties as assigned. Qualifications

MINIMUM QUALIFICATIONS

Bachelor’s degree in a related field or equivalent experience.

Minimum of two years of related work experience.

Proficiency in Microsoft Excel, PowerPoint, Visio, Power Platform (PowerApps, PowerAutomate, and PowerBI), and SharePoint.

Proficiency in programming: Python (including Flask library), R (including Shiny library), SQL, and preferably VBA.

Proficiency in English and Chinese Mandarin.

Other minimum qualifications may apply.

PREFERRED QUALIFICATIONS

Experience participating on or supporting projects with change management elements.

Our Offer
We provide a fast paced stimulating international environment, which will stretch your abilities and channel your talents. We also offer competitive salary and benefits combined with outstanding career development opportunities in one of the largest and most solid private companies in the world.

Interested? Then make sure to send us your CV and cover letter in English today:
Follow us on LinkedIn: https://www.linkedin.com/company/cargill
Cargill is committed to being an inclusive employer. Click here to find out more https://careers.cargill.com/diversity/",Cargill,,https://sg.indeed.com/jobs?q=data+analyst&l=Singapore&sort=date&start=60&vjk=51582d9a0f9c8316
"Software Support Analyst
","Job Category:
Technology
Pay Grade Range:
S$27,000.00 - S$63,000.00
Disclaimer: The base salary range represents the low and high end of Altus Group’s “Pay Grade Range” for this position in the primary work location. Actual hiring salaries will vary depending on factors including but not limited to work experience, and geographic market data for the role. The Pay Grade Range listed above does not reflect Altus Group’s total compensation for employees. Other rewards may include an annual bonus, flexible work arrangements, and region-specific benefits.
Unlock your Altus Experience!
If you’re looking to advance your career in data analytics, expertise, and technology for the rapidly growing global CRE market, there’s no better place than Altus Group. At Altus, our work is purposeful. Every day, our employees drive impact, innovate, and shape the global commercial real estate (CRE) and PropTech industry.
Our people-centric culture empowers you to deliver in a high trust, high performance culture, surrounded by an inclusive team that’s collaborating to modernize our industry. We invest in our people with training and growth opportunities designed to propel you further in your career while providing a flexible and progressive workplace that reflects our values and teams.
Altus Analytics
Altus Analytics, a business of Altus Group, is the leading global technology partner to the commercial real estate industry and is poised for significant growth and expansion over the next three years. Altus Analytics brings together the collective expertise of ARGUS applications as the leading provider of CRE solutions worldwide. Our technology and industry expertise empower commercial real estate clients and partners to work collaboratively to enhance decision making, drive performance and optimise transactional efficiency. From property budgeting, making strategic decisions about acquisitions or working with different teams, different organisations and different data, we can bring it all together.
The Opportunity
Altus Group has a new and exciting opportunity for a Client Support Analyst, to join our APAC analytics team. The successful candidate will support business clients throughout their use of ARGUS software applications. This is a role for someone who thrives in a customer-facing, problem solving role. We need someone with an analytical mindset who has experience working with financial models and cash flow calculations.
Where are you now?
You are an analyst within CRE. You love the industry, but you want to make the move to technology. Or, you might be a recent grad with some experience in software installation and configuration.
What can your career path look like?
Joining us now as a Client Support Analyst is just the first step into a rapidly scaling company. As a global leader in the CRE Tech industry, there are multiple career paths for you into roles in Product, Training, as a Subject Matter Expert or a Business Analyst.
What our new Customer Support Analyst will do?
Resolve issues. Identify, analyse and solve problems affecting client’s software.
Respond to inquiries. Provide timely, intelligent and professional responses to customer calls and emails.
Communicate. Actively support the client in all aspects through to problem resolution, keeping the client informed throughout life of incident.
Document. Clearly and concisely log and track details of solutions and maintain the resolution database.
Learn. Come up to speed on new technologies, software, and concepts.
Prioritise. Recognise when issues need escalation to senior representatives or Development.
Collaborate. Work closely with global inter-company departments/teams such as Sales, Sales Ops and Development to provide assistance and resolve product queries raised by our clients.
Who are you?
A university graduate. You have a Bachelor’s degree in Real Estate, Finance or Business (or related field).
A technical expert. You learn new technologies quickly and you’re comfortable with software installation and configuration in environments such as Citrix and Windows. Exposure to and knowledge of server and networks technology: LAN/WAN, TCP/IP, VPN, SQL Databases, Active Directory, SRSS is an asset.
A strategic thinker. You enjoy analysing financial data from a strategic perspective.
A problem solver. You are a logical thinker; yet you are incredibly adept at thinking of all possible answers. You believe in researching options and creating innovative solutions.
An outstanding communicator. You are concise, on point and effective. You are able to communicate complex requirements and technical details clearly across the team.
A stickler. You insist on keeping up with industry standards and trends. You are extremely organised and you pride yourself on being detail-oriented.
A customer champion. You find personal and professional satisfaction working with customers and providing support. You have strong tech-to-non-tech translations skills.
A team player. You have excellent interpersonal skills. You work equally well independently or as part of a team.
What Altus Group offers:
Rewarding performance: We are pleased to be able to provide employees competitive compensation, incentive and bonus plans, and a total rewards package that prioritizes their mental, physical and overall financial health.
Growth and development: As a destination for top industry talent, we’re investing in you to meet the evolving needs of our clients and deliver on your professional goals. Our Altus Intelligence Academy offers over 150,000 hours of learning materials catering to diverse stages of an employee’s career journey.
Flexible work model: We’re modernizing our employee programs to reflect the new world of work. Our Activity-Based Work model provides you with flexibility to align your work location to the work being performed - office for connecting and collaborating, and remote for focused work.
Altus Group is committed to fostering an inclusive work environment where all clients and employees feel welcomed, accepted and valued. We provide an atmosphere free from barriers to promote diversity, equity, and inclusion, and encourage equal opportunities for all employees. We’re seeking candidates with diverse experiences and provide accessible candidate experiences throughout the selection process. If you need accommodation, please contact us at accessibility@altusgroup.com or +1 888 692 7487.
We appreciate all applicants who take the time to apply to Altus Group. Please note that only those who are selected to move forward in the process will be contacted. Thank you.",Altus Group,"$27,000 - $63,000 a year ",https://sg.indeed.com/jobs?q=data+analyst&l=Singapore&sort=date&start=60&vjk=e40e960255978a64
"Data Visualization & Business Intelligence Specialist
","JOB DESCRIPTION
This person will be a key member of Data Transformation team and will be responsible managing the design, development, and implementation of data visualizations and reports to support as per business needs.

JOB RESPONSIBILITIES
Apply data analysis and processing by automation using data transformation tools and interfacing to databases.
Developing best practices for data coding to ensure consistency within the system
This person will be ensuring quality data creation, data visualization, data flows across systems.
Optimize database queries and data processing workflows to achieve high performance and efficiency.
Develop, maintain documentation for data dictionaries, data models, and data transformation processes.
Collaborate with various stakeholders like IT, data engineer and vendors to create efficient and scalable data models that facilitate data integration.
Uses data expertise and a strong understanding of business problems, IT strategies, issues and priorities to perform data analysis, identify and resolve data issues.
Understand internal & external data streams, existing tools and democratize data to Business units.
Researching new technologies and constantly updating knowledge
Drive & implement of a comprehensive data transformation strategy that aligns with the organization's goals and objectives.
Regularly engage and consult stakeholders on solving business problems through data, guiding the conversation rather than following orders

JOB SKILLS
Collaboration
Teamwork



JOB REQUIREMENTS
Degree in a related field preferably (Banking, Business, Finance, Economics, Computer Science, and Statistics).
More than 8 years of experience is preferred
Strong in data visualization, data science and analytics skills in financial services domain.
Hands-on Experience in visualization tools like OAS/Tableau/Power BI.
Hands-on knowledge with Open source tool such as Python/R with experience in ML and AI.
Ability to understand data available in bank and create roadmap of data enrichment with partnership with external partners.
Ability to manage diverse team of business stakeholders and analysts.
Strong experience in consuming data models, developing SQL and articulating best practices in end-user
Job ID 3226",Maybank Singapore,,https://sg.indeed.com/jobs?q=data+analyst&l=Singapore&sort=date&start=60&vjk=f1b24e8f7e7e8267
"Senior Business Finance Analyst
","CHANEL is a privately-owned company whose values are grounded in creating the conditions for people to perform at their best, feel fulfilled and confident in their work. We care deeply about our employees and strive to create a safe environment that values people’s humanity and uniqueness so that they are free to bring their full selves to work and to their life’s calling.
At CHANEL, being a purposeful and human-driven employer means being intentional, meaningful and caring in inspiring our people; fostering an environment that reflects our strong values; encouraging and enabling inclusion and investing in work and workplace that foster collaboration and well-being. This is critical for the long-term success of our business.
Job Mission:
In order to deliver a competitive advantage to our company, Business Finance function needs to be agile and dynamic, founded on insights from advanced analytics and tools, proactive business partnering with the aim to influence strategic decision where possible.

With the ever changing business environment and technologies, there have been significant changes in the role of the Business Finance function, as it pivots towards a more predictive and analytical future as opposed to descriptive analysis.

We shall no longer just report the news but help making the news. Connect the internal and external insights and proactively drive and shape the governance of the local, regional or global agendas for business discussions.

Our job is to provide Smart Analytics that can be turned into actionable insights and enables management to effectively solve their business problems. Smart analytics are:
Relevant: it makes a difference, especially with regard to making predictions
Timely: it's relevant now
Faithful: it's complete, neutral, and error-free
Verifiable: it can be replicated and verified
Actionable: it' true to what it claims to represent and is deemed beneficial to the user
Understandable: it's quickly comprehensible by those familiar with the situation
Our role will be multifunctional: performed as Risk professionals, BI experts, Managers driving on risk management, Modelers, Idea-generators and Business Partners working side-by-side, creating synergetic teams with strategic vision and enormous analytical capabilities.
We are currently looking for a Senior Business Finance Analyst. In this position, the candidate will support Senior Business Finance Manager and work in partnership with stakeholders from the Fashion and Watches & Fine Jewelry (WFJ) Divisions.

Key Responsibilities:

Drive business performance management
Collaborate with Fashion & WFJ Division, budget owners and coordinate with Regional Finance teams on developing analytical KPIs and automated reports to support business decision making and enhance work efficiency. Ensure adopting regional developed reports and templates where applicable, and focus local templates/analysis on value adding to business, prescriptive with insights and proposed actions
Analysis of monthly performance and variances vs forecast (P&L, Sales, Expenses, Stock)
Coordinate with business partners and budget owners to understand and incorporate budget components
Monitor changes in cost, Identify and actively manage discrepancies. Ensure figure accuracy and reliability

Drive efficient planning/budgeting, Support in streamlining planning and forecast processes:
Forecast efficiently and effectively, i.e. forecasting process balances speed with accuracy, work closely with business partners to optimize budgeting process to minimize reworks
Proactively provide feedbacks on the design of planning Systems, software, and tools.

Contributes to build and plan the Strategy for WFJ
Apply understanding in the objectives of various business divisions and work with business partners to define how to measure the success of individual business campaigns, events and ephemeral boutiques / popups
Forward thinking, utilize robust and advanced analytics to derive mid/long term business scenarios, predictive and prescriptive analysis to come up with possible actions and guide stakeholders towards a solution
Monitors external environment such as macro factors, competitors’ movements, assess the impact to our business (short term, mid/long term) and recommend appropriate course of strategic actions where applicable

Provides ad hoc financial analysis, business cases and presentations for WFJ
Co creates capital expenditure request with business and budget owners and provide its expertise on the subject, ensure financial and qualitative KPIs are met, carry out post-mortem review to ensure actual project outcome as per plan
Helps to shape the right business model, the right organization, and the relevant governance, navigating between our internal organization, our trade partners’ organization and the local tax and regulatory landscapes
Role Specifications:

Academic / Professional Qualifications
University degree in Business Administration with major in Finance, Accounting, Management Systems, or Economics, or Quantitative Finance
Solid knowledge of accounting / financial concepts and principles

Work Experience
Minimum 5 years working experience,
Solid experience in the FMCG or retail industry is preferred.

Required Competencies
Strong communication and analytical skills
Rigorous, organized, equipped with a great sense of service
Strong interpersonal effectiveness, positivity
Curious to analyze financial data in depth and have a strong appetite for data analytics to derive insightful analysis and create financial models
Innovative Agile, commercial curiosity and business acumen
Personality types that thrive on new ideas and creative thinking, rather than just number crunching
At east with tools and information systems in a context of harmonization process and systems
Advanced Excel required; Excel Power Query would be an advantage
Strong interpreter of data

Chanel is dedicated to creating the conditions for people to perform at their best, building on their strengths and enabling them to benefit from new opportunities. It offers a unique working environment where people are given time to understand the brand, the business, and develop their personal motivations. This means everyone can grow, continue to be inspired and feel included, now and in the future. The company fosters true collaboration and respect for all, grounded in the belief that diversity is essential to the success of the organisation and its people.
Chanel remains committed to rewarding people competitively, as well as offering initiatives such as wellbeing programmes, learning and development opportunities, and parental leave for all parents globally.",Chanel,,https://sg.indeed.com/jobs?q=data+analyst&l=Singapore&sort=date&start=60&vjk=a5ab0f4755b71fb8
Data Analyst,"Our client is seeking a dedicated and enthusiastic Data Analyst with a strong background in Power BI and ETL tools. This role offers an exciting opportunity to work within a dynamic team, driving data analysis to support decision-making processes.
What you'll do:
As a Data Analyst with Power BI expertise, you will play a pivotal role in designing, developing, and maintaining data marts according to Business Unit requirements. You will ensure the quality and integrity of data by implementing appropriate governance and management practices. Your collaboration skills will be put to good use as you work alongside IT teams & Data Engineers to optimise the BI infrastructure. Your analytical prowess will shine as you conduct in-depth analyses using advanced statistical techniques to derive actionable insights. You will identify trends, patterns, and correlations in data that can support business decision-making.
Design, develop and maintain data marts according to Business Unit requirements
Ensure data quality and integrity through the implementation of appropriate data governance and management practices
Collaborate with IT teams & Data Engineers to optimise BI infrastructure, ensuring scalability and performance
Conduct in-depth data analysis using advanced statistical and analytical techniques to derive actionable insights
Identify trends, patterns, and correlations in data to support business decision-making
Develop comprehensive reports and dashboards that provide meaningful insights to stakeholders
Collaborate with cross-functional teams to understand business requirements and translate them into data analytics solutions
Present findings and insights to senior management effectively communicating complex information in a clear manner
What you bring:
The ideal candidate for the Data Analyst role will bring a strong academic background with a bachelor's degree in a relevant field such as Computer Science, Data Science, Statistics or a related discipline. A master's degree is preferred. You will have at least 1-3 years of relevant work experience and demonstrate expertise in data analytics, business intelligence, and data visualisation tools and technologies. Your strong knowledge of statistical analysis, data modelling, and data mining techniques will be essential to your success in this role.
Bachelor's degree in Computer Science, Data Science, Statistics or related discipline; Master's degree preferred
Minimum 1-3 years of relevant work experience
Expertise in data analytics, business intelligence, and data visualisation tools and technologies
Strong knowledge of statistical analysis, data modelling, and data mining techniques
Proficiency in SQL and familiarity with programming languages such as Python or R
Cloud experience, ideally with GCP
Experience creating Dashboards using Tableau & Power BI
Excellent analytical, problem-solving, and critical-thinking skills
Excellent communication and presentation skills
What sets this company apart:
Our client is a leading player in the FMCG sector. They are renowned for their commitment to innovation and excellence. They offer an inclusive and collaborative work environment where every team member is valued and recognised for their unique contributions. Their focus on professional development ensures that employees are always at the forefront of industry trends and developments.
What's next:
If you're ready to take your career to the next level with a challenging and rewarding role, we want to hear from you!
Apply today by clicking on the link!
Do note that we will only be in touch if your application is shortlisted.
Robert Walters (Singapore) Pte Ltd
ROC No.: 199706961E | EA Licence No.: 03C5451
EA Registration No.: R1439850 Sachet Sethi

Our client is seeking a dedicated and enthusiastic Data Analyst with a strong background in Power BI and ETL tools. This role offers an exciting opportunity to work within a dynamic team, driving data analysis to support decision-making processes.",Robert Walters,,https://sg.indeed.com/jobs?q=data+analyst&l=Singapore&sort=date&start=60&vjk=955a6747ddf2f36b
"Data Analytics Interns (multiple departments, exclusive to analytics students)
","Location: Singapore
Department: Data
Make A Real Difference at PropertyGuru.
Real Aspirations. Real People. Real impact.

PropertyGuru is Southeast Asia’s leading PropTech company, and the preferred destination for over 41 million property seekers to connect with more than 63,000 agents monthly to find their dream home. PropertyGuru empowers property seekers with more than 3.2 million real estate listings, in-depth insights, and solutions that enable them to make confident property decisions across Singapore, Malaysia, Thailand, Indonesia, and Vietnam.
PropertyGuru.com.sg was launched in Singapore in 2007 and since then PropertyGuru Group has made the property journey a transparent one for property seekers in Southeast Asia. In the last 15 years, PropertyGuru has grown into a high-growth PropTech company with a robust portfolio of leading property marketplaces across its core markets; award-winning mobile apps; mortgage marketplace, PropertyGuru Finance; and a host of enterprise solutions now under PropertyGuru For Business, including a high-quality developer sales enablement platform, FastKey, DataSense, ValueNet, Awards, events and publications across Asia.

For more information, please visit: PropertyGuruGroup.com; PropertyGuru Group on LinkedIn

Responsibilities:

As part of our 2024 Intern Program, we are seeking a number of motivated and talented Data Analytics Interns to join us for 12 weeks starting 25th June 2024. These roles offer an exciting opportunity to gain hands-on experience in data analysis, visualization, and interpretation while contributing to meaningful projects that impact our business objectives. Open across Singapore, Kuala Lumpur, Bangkok, Hanoi and Ho Chi Minh City, these roles will be part of our cross-functional 2024 Intern Program that includes Data Science, Marketing, Product, HR and other functions.

What You'll Dive Into:

Collaborate with cross-functional teams to gather, analyse, and interpret data from various sources to support business initiatives and decision-making processes.
Utilize statistical techniques and predictive modelling to extract actionable insights and identify trends, patterns, and correlations. Assist in the development and implementation of data-driven solutions and strategies to optimize business performance and drive growth. Conduct ad hoc analysis and provide support on special projects as assigned by the supervisor.
Stay updated on industry trends, emerging technologies, and best practices in data analytics to enhance skills and knowledge.

Requirements:

Who You Are:
Currently enrolled in a bachelor’s or master’s degree program in Computer Science, Statistics, Mathematics, Data Science, or related field.
Strong analytical skills with a solid understanding of statistical methods, data manipulation techniques, and data visualization principles.
Proficient English communication skills, both written and verbal (to liaise with overseas stakeholders)
Detail-oriented with strong organizational and time management skills.
Proactive attitude with a willingness to learn and adapt in a fast-paced environment.

What You'll Gain:
Practical, hands-on learning experiences complementing your academic pursuits.
Empowerment to contribute to genuine business projects, making a tangible impact.
Opportunities for peer networking and engaging in social events.
Platforms to refine your communication and presentation skills.

Duration:
12 weeks: 25th June 2024 to 13th September 2024

Ready to Jump In? Excited? Apply now and let's make magic happen together!

PropertyGuru Group is an equal opportunity employer committed to fostering an inclusive, innovative an learning environment with the best employees. Therefore, we provide employment opportunities without regard to gender, identity, race, religion, nationality, age, marital status, disability, or any other protected status, per applicable law. If there is anything we can do to help ensure you have a comfortable and positive interview experience, please let us know.
Advertised: 04/04/2024
Hiring Start: 25/06/2024",PropertyGuru Pte Ltd,,https://sg.indeed.com/jobs?q=data+analyst&l=Singapore&sort=date&start=60&vjk=210bdc2b8cf0499f
"Business Analyst Triple A
","Posted by
Guoyi Zhang
Director
As part of a multi-year Wealth Management IT transformation program, the Business Analyst will join the Investment Services stream which focuses on implementing the Temenos Wealth Suite. This comprehensive suite covers Investment Advisory, Portfolio Analysis, discretionary portfolio management, market order capture, client suitability checks, and interfaces with the Core banking system, Order and Execution Management System, and Securities Referential.
Role and Responsibilities:
Conduct business analysis, acting as the primary contact with external vendors/integrators and various business representatives.
Ensure integrator deliverables meet quality standards through thorough review, feedback, and alignment with business stakeholders.
Enhance the product backlog with detailed specifications and communicate them to relevant stakeholders.
Gather and analyze user requirements, performing impact analysis during the project preparation phase.
Produce/review General/Detailed Functional Specifications and communicate them to project teams.
Understand system functions/data, defining evolutions of the functional architecture.
Properly document functional and non-functional specifications.
Review System Integration Testing (SIT) test cases, prepare and support User Acceptance Testing (UAT).
Escalate risks and issues to the line manager.
Ideal Candidate:
5+ years of business analysis experience in banking.
Experience in IT transformation projects involving portfolio management systems and/or Core banking applications.
Good knowledge of Portfolio Management, Advisory, Risk modeling, and Optimization functions.
Knowledge and experience in the Wealth Management (Private Banking) domain and Temenos Wealth Front Office Suite (Triple A) is a strong advantage
Familiarity with Order Life Cycle and related functions.
Proficiency in JIRA and Confluence.
Detail-oriented with excellent documentation skills.
Strong presentation skills.
Knowledge about REST API design standards, patterns, and best practices.
Familiarity with Waterfall and Scrum methodologies.
Ability to thrive in fast-paced environments.
High level of professionalism, patience, and maturity.",Newtone Consulting,,https://sg.indeed.com/jobs?q=data+analyst&l=Singapore&sort=date&start=60&vjk=e6367c2639286332
